timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
8.511,8.511,True,-0.020432662963867188,1.200491030618031,1.2,-0.020996131797833106,0.0,0.053688030242919925,1.0616353061226214,0.10123835168151635,0.4200715895341659,2.385574182795955,0.5658354536850836,True,,camera_link,odom,0.015,0.018,1.1790038682021668,1.1790038682021668,0.021487162415864125
8.542,8.542,True,-0.020415401458740233,1.1992106333381143,1.2,-0.02236022499157886,0.0,0.05312492370605469,1.0616353061226207,0.10123835168151614,0.42220784859614147,2.383646931005922,0.5671501862220305,True,,camera_link,odom,0.015,0.025,1.177639775008421,1.177639775008421,0.021570858329693188
8.573,8.573,True,-0.020495796203613283,1.197210417020163,1.2,-0.02381747743114504,0.0,0.05308004379272461,1.0616353061226211,0.10123835168151632,0.42326989826262673,2.3816339683355467,0.568494665417196,True,,camera_link,odom,0.014,0.012,1.176182522568855,1.176182522568855,0.021027894451308038
8.61,8.61,True,-0.020137786865234375,1.1960964745319709,1.2,-0.02523302381212722,0.0,0.05328907012939454,1.0616353061226205,0.10123835168151606,0.42539728052406256,2.3796538407089174,0.5697897814907231,True,,camera_link,odom,0.014,0.019,1.1747669761878727,1.1747669761878727,0.02132949834409814
8.638,8.638,True,-0.020131778717041016,1.195516440106387,1.2,-0.026697402048725172,0.0,0.052358245849609374,1.061635306122621,0.1012383516815163,0.42646306191815647,2.3776478730393165,0.5710752022487471,True,,camera_link,odom,0.014,0.006,1.1733025979512748,1.1733025979512748,0.02221384215511213
8.705,8.705,True,-0.01994943618774414,1.193329129855983,1.2,-0.029701682831357434,0.0,0.05234262466430664,1.061635306122621,0.1012383516815163,0.4306507842810314,2.3734962273297024,0.5736550808022389,True,,camera_link,odom,0.013,0.019,1.1702983171686425,1.1702983171686425,0.02303081268734042
8.736,8.736,True,-0.020630741119384767,1.189710128849948,1.2,-0.031253725735146176,0.0,-0.0,1.0616353061226316,0.10123835168152122,0.4311742105235686,2.3714127974450303,0.5749109889369618,True,,camera_link,odom,0.013,0.007,1.1687462742648538,1.1687462742648538,0.02096385458509431
8.769,8.769,True,-0.022611045837402345,1.189180812630516,1.2,-0.032866389490388004,0.0,0.0536399269104004,1.0616353061226282,0.10123835168151968,0.4322470090530045,2.3692397950347748,0.5761947230650127,True,,camera_link,odom,0.012,0.014,1.167133610509612,1.167133610509612,0.02204720212090394
8.801,8.801,True,-0.023214244842529298,1.185708514567285,1.2,-0.03442921069143856,0.0,0.058788719177246096,1.0616353061226211,0.10123835168151632,0.434495581957698,2.3671051909662335,0.5774307476744774,True,,camera_link,odom,0.012,0.021,1.1655707893085614,1.1655707893085614,0.020137725258723593
8.838,8.838,True,-0.02301931381225586,1.1846587166905225,1.2,-0.036040235537258214,0.0,0.060357036590576174,1.061635306122619,0.10123835168151528,0.4356870395068654,2.3649456009423497,0.5786569469528083,True,,camera_link,odom,0.012,0.008,1.1639597644627417,1.1639597644627417,0.02069895222778073
8.871,8.871,True,-0.0228973388671875,1.1833620001979515,1.2,-0.03774934777984762,0.0,0.059850215911865234,1.0616353061226194,0.10123835168151545,0.4380911845399549,2.3626279872728833,0.5799467014937966,True,,camera_link,odom,0.01,0.015,1.1622506522201523,1.1622506522201523,0.021111347977799122
8.901,8.901,True,-0.022437286376953126,1.1808384110808479,1.2,-0.03938253007297754,0.0,0.0595330810546875,1.0616353061226194,0.10123835168151553,0.4404788504623317,2.3604173764219087,0.5811525890288657,True,,camera_link,odom,0.01,0.022,1.1606174699270224,1.1606174699270224,0.020220941153825445
8.933,8.933,True,-0.022163581848144532,1.1794059969494521,1.2,-0.04101527105930214,0.0,0.058336944580078126,1.0616353061226194,0.1012383516815155,0.44165755071020996,2.3582503253185725,0.582312490997968,True,,camera_link,odom,0.011,0.009,1.1589847289406978,1.1589847289406978,0.020421268008754323
8.966,8.966,True,-0.021857833862304686,1.1777275011170252,1.2,-0.04274970886250795,0.0,0.057625312805175785,1.0616353061226202,0.10123835168151586,0.4439767958409743,2.355922714542784,0.5835346777668617,True,,camera_link,odom,0.01,0.016,1.157250291137492,1.157250291137492,0.020477209979533173
8.999,8.999,True,-0.021672153472900392,1.1755853921443655,1.2,-0.04448289340860612,0.0,0.05683036804199219,1.061635306122621,0.10123835168151611,0.44512135264098496,2.353638969430822,0.5847108384371176,True,,camera_link,odom,0.01,0.002,1.1555171065913938,1.1555171065913938,0.020068285552971687
9.034,9.034,True,-0.021549224853515625,1.1751527372476807,1.2,-0.04621330132684398,0.0,0.05634759902954102,1.0616353061226205,0.10123835168151578,0.4473849119654788,2.3513311549030225,0.5858770499011208,True,,camera_link,odom,0.01,0.01,1.153786698673156,1.153786698673156,0.02136603857452468
9.067,9.067,True,-0.021451473236083984,1.1738389609164515,1.2,-0.048022329817801745,0.0,0.056027984619140624,1.061635306122621,0.101238351681516,0.4496324236215292,2.3489283980294227,0.5870681741323315,True,,camera_link,odom,0.009,0.017,1.1519776701821982,1.1519776701821982,0.021861290734253247
9.101,9.101,True,-0.021875,1.1694109072792251,1.2,-0.0498002442317933,0.0,0.05577383041381836,1.0616353061226207,0.10123835168151585,0.4518659183632144,2.3465722002089944,0.5882141248281487,True,,camera_link,odom,0.009,0.024,1.1501997557682067,1.1501997557682067,0.019211151511018487
9.133,9.133,True,-0.021474361419677734,1.1682860877640437,1.2,-0.05162770372267933,0.0,0.056874999999999995,1.061635306122621,0.10123835168151603,0.452992406658889,2.3441924139519807,0.5893500667071903,True,,camera_link,odom,0.009,0.011,1.1483722962773206,1.1483722962773206,0.01991379148672312
9.166,9.166,True,-0.021487903594970704,1.1676586286860233,1.2,-0.05350812893871959,0.0,0.05583333969116211,1.061635306122621,0.10123835168151611,0.4552465734358056,2.3417160126254024,0.5905099422899802,True,,camera_link,odom,0.008,0.018,1.1464918710612804,1.1464918710612804,0.02116675762474296
9.198,9.198,True,-0.021201419830322265,1.1653723703260928,1.2,-0.05538214389081242,0.0,0.05586854934692383,1.061635306122621,0.10123835168151606,0.45636359231773305,2.3392888346434484,0.5916255039588939,True,,camera_link,odom,0.008,0.004,1.1446178561091875,1.1446178561091875,0.020754514216905218
9.235,9.235,True,-0.021303081512451173,1.1642961252271964,1.2,-0.057251991145866876,0.0,0.05512369155883789,1.0616353061226205,0.1012383516815158,0.4585834371189472,2.336838563946166,0.5927309987643663,True,,camera_link,odom,0.008,0.012,1.142748008854133,1.142748008854133,0.02154811637306331
9.269,9.269,True,-0.021343040466308593,1.1619969579660816,1.2,-0.05920363234345638,0.0,0.055388011932373055,1.0616353061226214,0.10123835168151625,0.4607936711718816,2.3342900658368277,0.5938594444705354,True,,camera_link,odom,0.007,0.019,1.1407963676565436,1.1407963676565436,0.021200590309538025
9.298,9.298,True,-0.021875,1.1575695466694635,1.2,-0.06114585492681179,0.0,0.05549190521240235,1.061635306122621,0.10123835168151608,0.46190247033488,2.3317934246005785,0.5949444428083044,True,,camera_link,odom,0.007,0.006,1.1388541450731882,1.1388541450731882,0.018715401596275383
9.333,9.333,True,-0.021875,1.15764464987428,1.2,-0.062174580276842084,-0.04565251588032403,0.056874999999999995,1.0608186219635607,0.10083007753822432,0.4641498084233599,2.329274200802453,0.5960193178088933,True,,camera_link,odom,0.007,0.012,1.1378254197231579,1.1378254197231579,0.01981923015112219
9.396,9.396,True,-0.021875,1.1575695466694635,1.2,-0.06348143409092111,-0.04557170952589175,0.056874999999999995,1.0583742503393028,0.09960113847450296,0.4675623083979949,2.3240906544676756,0.5981704227989373,True,,camera_link,odom,0.006,0.007,1.1365185659090788,1.1365185659090788,0.021050980760384697
9.429,9.429,True,-0.02217235565185547,1.1528594973427522,1.2,-0.06366883343868435,-0.04565251588032403,0.056874999999999995,1.0567465256234805,0.09877696947836649,0.46983730838113213,2.321504052001577,0.5992145100476108,True,,camera_link,odom,0.006,0.014,1.1363311665613156,1.1363311665613156,0.016528330781436562
9.464,9.464,True,-0.022173118591308594,1.1527565420158923,1.2,-0.06378792260926858,-0.05070481533339646,0.05764812469482422,1.0549841999850713,0.09787953771269399,0.4721355021051547,2.318816182574542,0.6002795719869044,True,,camera_link,odom,0.005,0.021,1.1362120773907314,1.1362120773907314,0.016544464625160904
9.496,9.496,True,-0.022173118591308594,1.1527565420158923,1.2,-0.0648506452522375,-0.05081551550631881,0.05765010833740235,1.05408032732694,0.09741731280954924,0.47328848442705096,2.3161853382253366,0.6013029398779824,True,,camera_link,odom,0.005,0.008,1.1351493547477625,1.1351493547477625,0.01760718726812982
9.527,9.527,True,-0.022173118591308594,1.1527565420158923,1.2,-0.06489421056782585,-0.05081551550631881,0.05765010833740235,1.052272214094516,0.09648872716796142,0.4755944887437035,2.3135329736336083,0.6023160762382321,True,,camera_link,odom,0.005,0.015,1.135105789432174,1.135105789432174,0.017650752583718177
9.56,9.56,True,-0.022100162506103516,1.1524099914691206,1.2,-0.06606277912147474,-0.05081551550631881,0.05765010833740235,1.051368961675839,0.09602287139607973,0.4767474909020324,2.310777916774173,0.6033491941908556,True,,camera_link,odom,0.004,0.001,1.1339372208785252,1.1339372208785252,0.018472770590595378
9.594,9.594,True,-0.022048568725585936,1.151933004869781,1.2,-0.06614457824757003,-0.05119208776954808,0.05746042251586914,1.0495607286924076,0.09508630267098431,0.4790515983604843,2.308082416438883,0.6043415045960192,True,,camera_link,odom,0.004,0.009,1.13385542175243,1.13385542175243,0.01807758311735097
9.63,9.63,True,-0.02195110321044922,1.1511453305340307,1.2,-0.06622544745065917,-0.05170790535312383,0.05732627868652344,1.0477354866335367,0.0941355908322912,0.4813473323677115,2.3053659473630574,0.60532353176735,True,,camera_link,odom,0.004,0.016,1.1337745525493408,1.1337745525493408,0.01737077798468989
9.661,9.661,True,-0.021929264068603516,1.151012416585021,1.2,-0.06636661247559572,-0.05256048113163035,0.057072868347167974,1.0458881870308654,0.09316799543699367,0.48363531529157733,2.302545424892078,0.6063245443107252,True,,camera_link,odom,0.003,0.023,1.1336333875244042,1.1336333875244042,0.017379029060616835
9.697,9.697,True,-0.021924591064453124,1.1508416416509653,1.2,-0.06751679444549308,-0.05270465393840799,0.057016086578369145,1.044956543578923,0.09267797990214767,0.48477620483242356,2.299786953170672,0.6072856421834925,True,,camera_link,odom,0.003,0.01,1.1324832055545069,1.1324832055545069,0.018358436096458375
9.728,9.728,True,-0.02181406021118164,1.1504694293890552,1.2,-0.06760524548652347,-0.0528886395893155,0.057003936767578124,1.0430891332404895,0.09169169690504286,0.4870566052825372,2.2970080773154953,0.6082364067261568,True,,camera_link,odom,0.003,0.017,1.1323947545134765,1.1323947545134765,0.018074674875578678
9.761,9.761,True,-0.02181406021118164,1.1504694293890552,1.2,-0.06776675266121868,-0.05329511853747781,0.05671655654907227,1.0412099544347262,0.09069371775830248,0.4893281413298969,2.294123851967704,0.6092051574541103,True,,camera_link,odom,0.002,0.024,1.1322332473387813,1.1322332473387813,0.018236182050273886
9.792,9.792,True,-0.02055521011352539,1.1495747131051701,1.2,-0.0689637456873946,-0.05329511853747781,0.05671655654907227,1.04026942128614,0.09019217499984943,0.49046247245247926,2.291304132815215,0.6101348926248938,True,,camera_link,odom,0.002,0.011,1.1310362543126053,1.1310362543126053,0.01853845879256477
9.828,9.828,True,-0.02178983688354492,1.1493226909299648,1.2,-0.06907300928336446,-0.054327662980439,0.05344354629516602,1.0383718480671622,0.08917616356039504,0.4926656744926011,2.2884645868876414,0.6110542459838662,True,,camera_link,odom,0.002,0.018,1.1309269907166355,1.1309269907166355,0.018395700213329258
9.859,9.859,True,-0.020634174346923828,1.1490228738219217,1.2,-0.07035761287821996,-0.05453036464887236,0.0566535758972168,1.0374130067453429,0.08866077029523127,0.4937666457061138,2.2855184612099952,0.6119905835310677,True,,camera_link,odom,0.001,0.005,1.12964238712178,1.12964238712178,0.019380486700141697
9.927,9.927,True,-0.020735931396484376,1.1483454457763533,1.2,-0.0705966459133347,-0.054917780795696126,0.053648853302001955,1.033559224399523,0.08657546403844195,0.4981486956145996,2.2797408154829104,0.6137766092588273,True,,camera_link,odom,0.001,0.019,1.1294033540866653,1.1294033540866653,0.01894209168968808
9.955,9.955,True,-0.02111968994140625,1.1461876170311418,1.2,-0.07192380114336627,-0.055641793824044015,0.05391342163085938,1.0325882780994822,0.08604668703574274,0.49922431835554787,2.276734630708057,0.6146803873244401,True,,camera_link,odom,0.0,0.006,1.1280761988566337,1.1280761988566337,0.01811141817450812
9.984,9.984,True,-0.02111968994140625,1.1461876170311418,1.2,-0.07201044919934829,-0.057943470338102425,0.05491119384765625,1.0305950166451026,0.08495693860997001,0.5014008106483702,2.273797740567768,0.615546966206626,True,,camera_link,odom,0.0,0.013,1.1279895508006517,1.1279895508006517,0.01819806623049014
10.048,10.048,True,-0.021412467956542967,1.1444270633461502,1.2,-0.07214206506069254,-0.057943470338102425,0.05491119384765625,1.027549102013568,0.08328087242948064,0.5046954822541095,2.2693124648467804,0.616840002581131,True,,camera_link,odom,0.016,0.007,1.1278579349393074,1.1278579349393074,0.01656912840684277
10.083,10.083,True,-0.021422958374023436,1.1442667263573678,1.2,-0.07217137965236353,-0.05982128122134805,0.055672416687011714,1.0254723039487046,0.08213059821587444,0.5069147666764638,2.2663290879252105,0.6176802103159961,True,,camera_link,odom,0.016,0.013,1.1278286203476364,1.1278286203476364,0.01643810600973139
10.118,10.118,True,-0.021669769287109376,1.1451726744616098,1.2,-0.07349055642161417,-0.05999323224547178,0.05569969177246094,1.0244251540906126,0.08154833642764014,0.5080284877526934,2.2632363486030966,0.6185348859797961,True,,camera_link,odom,0.015,0.001,1.1265094435783858,1.1265094435783858,0.01866323088322397
10.149,10.149,True,-0.021747398376464843,1.144787249603957,1.2,-0.07354939798458382,-0.05900315304767846,0.05634140014648438,1.0223470884826151,0.08038829468523127,0.5102693095743347,2.2602163822206984,0.6193537400597922,True,,camera_link,odom,0.015,0.008,1.1264506020154161,1.1264506020154161,0.018336647588540922
10.251,10.251,True,-0.022380352020263672,1.141153932423868,1.2,-0.07512933281569989,-0.059413218389491824,0.05654323577880859,1.017174417406364,0.07747385210772778,0.5159216147541129,2.2509576728261376,0.6217707047766409,True,,camera_link,odom,0.014,0.008,1.1248706671843,1.1248706671843,0.016283265239567912
10.314,10.314,True,-0.022385120391845703,1.1407325679522609,1.2,-0.07654017784637368,-0.06328197905564692,0.05818891525268555,1.0139422189826304,0.07563323164019826,0.519380036054766,2.244666233025122,0.6233357429586036,True,,camera_link,odom,0.013,0.003,1.1234598221536263,1.1234598221536263,0.01727274579863458
10.35,10.35,True,-0.022165584564208984,1.1398967515751737,1.2,-0.07653999599548533,-0.06373479579063843,0.05820131301879883,1.011738357064104,0.07436978628443963,0.5217078406035126,2.241542123055085,0.6240905190858574,True,,camera_link,odom,0.013,0.009,1.1234600040045146,1.1234600040045146,0.01643674757065905
10.416,10.416,True,-0.022191429138183595,1.1393028438971486,1.2,-0.07791117148415161,-0.06464812726821036,0.05763051986694336,1.0083946790825797,0.07243996836113119,0.5251770876335631,2.235148886354481,0.6255902627764593,True,,camera_link,odom,0.012,0.004,1.1220888285158483,1.1220888285158483,0.017214015381300296
10.48,10.48,True,-0.022677230834960937,1.1366313554296579,1.2,-0.07789638718396419,-0.06528521941073619,0.057697715759277346,1.0038927909629332,0.06981740393422427,0.5297915609431404,2.2287865595339347,0.6270247211769163,True,,camera_link,odom,0.012,0.018,1.1221036128160358,1.1221036128160358,0.014527742613622108
10.546,10.546,True,-0.02293987274169922,1.1351321818763151,1.2,-0.0791973116151925,-0.06812478110869402,0.058960800170898435,1.0003937836371797,0.06775994129516802,0.5333165780843194,2.22226413437454,0.6284372618525171,True,,camera_link,odom,0.011,0.012,1.1208026883848075,1.1208026883848075,0.014329493491507694
10.579,10.579,True,-0.02293987274169922,1.1351321818763151,1.2,-0.08049237714752389,-0.06971773449398537,0.059643669128417974,0.9992072033899267,0.06705845501245696,0.5345026227690001,2.2190285616979417,0.6291167950788971,True,,camera_link,odom,0.011,0.001,1.119507622852476,1.119507622852476,0.01562455902383908
10.611,10.611,True,-0.02293987274169922,1.1351321818763151,1.2,-0.0804518946527577,-0.06971773449398537,0.059643669128417974,0.996809154198583,0.06563498868270118,0.5368883695175071,2.215679351691897,0.6298057238034418,True,,camera_link,odom,0.01,0.006,1.1195481053472423,1.1195481053472423,0.015584076529072899
10.645,10.645,True,-0.02293987274169922,1.1351321818763151,1.2,-0.08034412083161246,-0.06971773449398537,0.059643669128417974,0.9944145078587753,0.06420580527134359,0.5392741162660232,2.212413743580447,0.6304635111402467,True,,camera_link,odom,0.01,0.013,1.1196558791683875,1.1196558791683875,0.015476302707927658
10.711,10.711,True,-0.022684860229492187,1.1339196803034826,1.2,-0.08167242844600864,-0.06971773449398537,0.059643669128417974,0.9908289485055927,0.06205132842963772,0.5428527363888124,2.2057393315253573,0.6317660063553593,True,,camera_link,odom,0.009,0.006,1.1183275715539913,1.1183275715539913,0.01559210874949124
10.743,10.743,True,-0.022705936431884767,1.1335604820305396,1.2,-0.08158203561337873,-0.07103942656830992,0.05898063659667969,0.9884202547983899,0.06059420034194176,0.5452252224867277,2.2024306011109824,0.632391251787035,True,,camera_link,odom,0.009,0.014,1.1184179643866212,1.1184179643866212,0.015142517643918385
10.777,10.777,True,-0.022714710235595702,1.1334109690353174,1.2,-0.08291870467138307,-0.0714240411476688,0.0590354347229004,0.9872026139169332,0.059854650200573165,0.5464053831916292,2.1991080928419655,0.6330057367015753,True,,camera_link,odom,0.009,0.001,1.1170812953286169,1.1170812953286169,0.016329673706700465
10.808,10.808,True,-0.022727108001708983,1.133373976667646,1.2,-0.08289646457085742,-0.07158412846359581,0.059058246612548826,0.9847606545949288,0.05836556810175975,0.5487672568017545,2.1956707309737187,0.6336275767541083,True,,camera_link,odom,0.008,0.008,1.1171035354291425,1.1171035354291425,0.01627044123850352
10.843,10.843,True,-0.022935867309570312,1.132192564559575,1.2,-0.08279872716022774,-0.07162298715479064,0.05909048080444336,0.9823184958278086,0.056868439513431054,0.5511305536754375,2.1923209461052235,0.6342201825873284,True,,camera_link,odom,0.008,0.015,1.1172012728397722,1.1172012728397722,0.014991291719802735
10.877,10.877,True,-0.022795391082763673,1.1315677750019704,1.2,-0.08415586714319345,-0.07287743440841729,0.05963325500488281,0.9810878993680096,0.0561110299207841,0.5523177910252518,2.188958071466578,0.6348019967830564,True,,camera_link,odom,0.008,0.002,1.1158441328568065,1.1158441328568065,0.015723642145163863
10.908,10.908,True,-0.022800922393798828,1.1313391694721495,1.2,-0.08410653788918698,-0.07355951423318942,0.05926801681518555,0.9785964688441658,0.05457145794333872,0.5546958164450974,2.1854798425845785,0.6353901441331015,True,,camera_link,odom,0.007,0.008,1.115893462110813,1.115893462110813,0.015445707361336547
10.941,10.941,True,-0.022664833068847656,1.1305526269753832,1.2,-0.08396360623628163,-0.07380483028544027,0.05928239822387695,0.9760908560922675,0.0530149017988129,0.5570669685434133,2.182091096768466,0.63595001777441,True,,camera_link,odom,0.007,0.016,1.1160363937637183,1.1160363937637183,0.014516233211664842
10.974,10.974,True,-0.022664833068847656,1.1305526269753832,1.2,-0.08532058231693074,-0.07466069589873825,0.05892856597900391,0.9748311329425323,0.05222921829011353,0.5582490781771765,2.1786899574473746,0.6364990703440413,True,,camera_link,odom,0.007,0.003,1.1146794176830692,1.1146794176830692,0.01587320929231395
11.01,11.01,True,-0.023202133178710938,1.127818237787701,1.2,-0.08525410562075653,-0.07466069589873825,0.05892856597900391,0.972299959747516,0.05064431786841728,0.5606062207997972,2.1751730353314525,0.6370534330947716,True,,camera_link,odom,0.006,0.01,1.1147458943792434,1.1147458943792434,0.013072343408457643
11.04,11.04,True,-0.02320518493652344,1.1277090454688026,1.2,-0.08662777322406057,-0.07755769048761259,0.06032554626464844,0.9710357758460854,0.049849631382999526,0.5617847921111095,2.171747446423549,0.6375804870650512,True,,camera_link,odom,0.006,0.004,1.1133722267759394,1.1133722267759394,0.014336818692863185
11.073,11.073,True,-0.02321023941040039,1.12752489154055,1.2,-0.08638090116612851,-0.07767477251826946,0.06033348083496094,0.9684112820890637,0.048193247891604285,0.5641978932908845,2.1683101680213754,0.6380966922202389,True,,camera_link,odom,0.006,0.004,1.1136190988338714,1.1136190988338714,0.013905792706678577
11.109,11.109,True,-0.02343473434448242,1.1262928210023568,1.2,-0.08622685432316812,-0.0778722382248925,0.06034662246704102,0.965784493544642,0.04652653667932929,0.5666114953404103,2.1647567506333725,0.6386171837536024,True,,camera_link,odom,0.005,0.011,1.1137731456768318,1.1137731456768318,0.012519675325525004
11.14,11.14,True,-0.02325887680053711,1.1254865426983223,1.2,-0.08755876919815808,-0.07917785792240736,0.060930309295654295,0.9644599355242831,0.04568272448556318,0.5678242646497874,2.1612964595152384,0.6391113357017426,True,,camera_link,odom,0.005,0.002,1.1124412308018419,1.1124412308018419,0.013045311896480394
11.173,11.173,True,-0.02325887680053711,1.1254865426983223,1.2,-0.08727467966120739,-0.08005839377614749,0.06047307968139649,0.9617844905347832,0.043971451596292434,0.5702569047089782,2.157825190219096,0.6395946127864814,True,,camera_link,odom,0.005,0.005,1.1127253203387926,1.1127253203387926,0.0127612223595297
11.204,11.204,True,-0.023260211944580077,1.1253996949808305,1.2,-0.08706545777474184,-0.08005839377614749,0.06047307968139649,0.959090978500181,0.042239417479546404,0.5726758278797415,2.154237498329211,0.640081151776735,True,,camera_link,odom,0.004,0.012,1.1129345422252581,1.1129345422252581,0.012465152755572362
11.239,11.239,True,-0.023260211944580077,1.1253996949808305,1.2,-0.08840012969690658,-0.08015159472462262,0.0604765510559082,0.9577450127287878,0.04137045265236628,0.5738853241788734,2.1507446675701574,0.6405423244924991,True,,camera_link,odom,0.004,0.001,1.1115998703030934,1.1115998703030934,0.013799824677737105
11.273,11.273,True,-0.023260211944580077,1.1253996949808305,1.2,-0.08811984632865633,-0.08015159472462262,0.0604765510559082,0.9550546747306591,0.039626628847524124,0.5763043862046325,2.147241576810361,0.6409925979957279,True,,camera_link,odom,0.004,0.006,1.1118801536713436,1.1118801536713436,0.013519541309486849
11.305,11.305,True,-0.023272037506103516,1.1246376747019644,1.2,-0.08794059442592883,-0.08015159472462262,0.0604765510559082,0.9523685630181001,0.03787630205684641,0.5787234482304002,2.1436218526092405,0.6414451084221441,True,,camera_link,odom,0.003,0.013,1.1120594055740711,1.1120594055740711,0.012578269127893282
11.34,11.34,True,-0.023272037506103516,1.1246376747019644,1.2,-0.08765720158267043,-0.08096933948086775,0.06050729751586914,0.9510202552158352,0.03699422422716926,0.5799332867078931,2.1400986651147953,0.6418732298482337,True,,camera_link,odom,0.003,0.019,1.1123427984173295,1.1123427984173295,0.012294876284634881
11.371,11.371,True,-0.0231536865234375,1.1242621575440688,1.2,-0.08901702835739744,-0.08096933948086775,0.06050729751586914,0.9483131740242702,0.035216202686442856,0.5823535785920743,2.1365659422090397,0.6422904294156334,True,,camera_link,odom,0.003,0.007,1.1109829716426025,1.1109829716426025,0.013279185901466262
11.405,11.405,True,-0.0231536865234375,1.1242621575440688,1.2,-0.08882904346963683,-0.08138265541311956,0.060199584960937504,0.9456035058042348,0.03342707968474796,0.5847677162251707,2.1329164479064824,0.6427088405743788,True,,camera_link,odom,0.002,0.014,1.1111709565303631,1.1111709565303631,0.013091201013705644
11.439,11.439,True,-0.022815895080566407,1.1228149330842605,1.2,-0.09020089645893181,-0.08138265541311956,0.060199584960937504,0.9442468442040786,0.0325277890623855,0.5859717079161697,2.129365105554145,0.643103843817692,True,,camera_link,odom,0.002,0.001,1.1097991035410681,1.1097991035410681,0.013015829543192359
11.469,11.469,True,-0.022822093963623048,1.1226314048027775,1.2,-0.08990223604010117,-0.0829664225799238,0.05932132720947266,0.9415104066216874,0.030706758588122066,0.5883621261431642,2.125804958339251,0.6434879042626792,True,,camera_link,odom,0.002,0.008,1.1100977639598988,1.1100977639598988,0.012533640842878668
11.503,11.503,True,-0.02175893783569336,1.1234348178763998,1.2,-0.08966842060818303,-0.08316317003257777,0.05933744430541993,0.9387470622536304,0.02885834915437996,0.5907354627280039,2.1221279747504,0.6438721507778615,True,,camera_link,odom,0.001,0.014,1.110331579391817,1.110331579391817,0.013103238484582835
11.536,11.536,True,-0.02175893783569336,1.1234348178763998,1.2,-0.09104230048412543,-0.08238912559393366,0.05657323837280274,0.9373726384971861,0.027935464931113273,0.5918945695465896,2.1185506970135393,0.6442339741199451,True,,camera_link,odom,0.001,0.002,1.1089576995158745,1.1089576995158745,0.014477118360525232
11.569,11.569,True,-0.021767425537109374,1.12346825375286,1.2,-0.09076656939186489,-0.08238912559393366,0.05657323837280274,0.934639780876954,0.026093663253770542,0.5941574990650976,2.1149653504656287,0.6445848354338566,True,,camera_link,odom,0.001,0.008,1.109233430608135,1.109233430608135,0.014234823144724906
11.601,11.601,True,-0.022081756591796876,1.1217347604757808,1.2,-0.09059367045521705,-0.08235243187542846,0.05659530639648438,0.9319120098591404,0.024246298892083018,0.5964210906243236,2.111263175585536,0.6449348572677396,True,,camera_link,odom,0.0,0.015,1.109406329544783,1.109406329544783,0.012328430930997891
11.636,11.636,True,-0.02209644317626953,1.1215832564811898,1.2,-0.09198465889944751,-0.08419070611099133,0.05741256713867188,0.9305346478996,0.023310064192358072,0.5975611693514855,2.107662198146292,0.6452634441744325,True,,camera_link,odom,0.0,0.003,1.1080153411005524,1.1080153411005524,0.013567915380637396
11.669,11.669,True,-0.02256803512573242,1.1212381015530233,1.2,-0.0916589900148963,-0.0843524136417365,0.057450752258300784,0.9277501030504084,0.021410322559381873,0.5998584357230446,2.1040538929902493,0.6455810515359018,True,,camera_link,odom,0.0,0.01,1.1083410099851037,1.1083410099851037,0.012897091567919627
11.702,11.702,True,-0.022338104248046876,1.1203075737453896,1.2,-0.08982698114207444,-0.08468283687188154,0.0586768913269043,0.9249591147784004,0.01949671397862558,0.6021932499690599,2.102192289696703,0.6457403807272487,True,,camera_link,odom,0.016,0.017,1.1101730188579255,1.1101730188579255,0.010134554887464065
11.768,11.768,True,-0.022583198547363282,1.1210797401774464,1.2,-0.09093041407309532,-0.08570347338207061,0.05807907104492188,0.9207349544658906,0.016582286429892634,0.6056839724100428,2.0948377310152972,0.6463399261191539,True,,camera_link,odom,0.015,0.009,1.1090695859269046,1.1090695859269046,0.012010154250541749
11.802,11.802,True,-0.022583198547363282,1.1210797401774464,1.2,-0.09059963147626182,-0.0848517867181285,0.058716316223144535,0.9179399051054417,0.01464184804157749,0.6080262525908307,2.0912054279423904,0.6466185637333863,True,,camera_link,odom,0.015,0.018,1.1094003685237381,1.1094003685237381,0.011679371653708248
11.833,11.833,True,-0.02264375686645508,1.120346418794684,1.2,-0.09200166890186989,-0.0848517867181285,0.058716316223144535,0.9165475865424508,0.013671601180262201,0.6092005789071228,2.087566917235253,0.6468861987442217,True,,camera_link,odom,0.015,0.005,1.10799833109813,1.10799833109813,0.012348087696554044
11.865,11.865,True,-0.022967720031738283,1.1189332970722787,1.2,-0.09177289291104618,-0.08563491736685627,0.058873767852783206,0.9137535447301998,0.011717218541015827,0.6115523805723091,2.083811917612921,0.647150431323794,True,,camera_link,odom,0.014,0.012,1.1082271070889538,1.1082271070889538,0.010706189983324954
11.932,11.932,True,-0.022967720031738283,1.1189332970722787,1.2,-0.09277320884798779,-0.08712526415007936,0.059716072082519535,0.9094910382991385,0.008716828925284309,0.6151269218304877,2.076505757950411,0.6476299806580971,True,,camera_link,odom,0.014,0.006,1.1072267911520122,1.1072267911520122,0.011706505920266563
