timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,ground_truth_camera_distance_m,estimation_error_m
1.141,1.141,True,-0.08369512557983398,1.9120611973153587,1.2,0.5875360145251685,0.0,0.0,-1.6301724073469421e-19,3.051244482856455e-38,1.6727960072923812e-17,2.122196121630251,0.08909364175425054,1.7875360145251684,0.12452518279019031
1.175,1.175,True,-0.0859375,1.9174561226086884,1.2,0.591148520768066,0.0,0.0,-1.5823882446705785e-19,1.0317558583934007e-37,1.3516325403513244e-17,2.1257649261821467,0.09174881994813083,1.791148520768066,0.1263076018406224
1.209,1.209,True,-0.08789615631103516,1.9279233496100687,1.2,0.5948656075018475,0.0,0.0,-1.4605126707674256e-19,2.3773909752091004e-37,8.805000972430587e-18,2.129432920925068,0.09448282477021576,1.7948656075018474,0.1330577421082213
1.24,1.24,True,-0.090625,1.923674124915733,1.2,0.5984683475042993,0.0,0.0,-1.3610864136189348e-19,3.170392447749165e-37,7.098311747034627e-18,2.132984092997603,0.09713478610783949,1.7984683475042993,0.12520577741143368
1.272,1.272,True,-0.09277572631835937,1.930187026659281,1.2,0.6020658714932074,0.0,0.0,-1.39007787152486e-19,3.0248748005828954e-37,4.5856441680579826e-18,2.1365262138916448,0.09978509463871199,1.8020658714932074,0.1281211551660737
1.304,1.304,True,-0.09460420608520508,1.9356549611583649,1.2,0.6057666738685785,0.0,0.0,-1.7020376492655757e-19,1.8846251910556323e-37,2.9324998038850097e-18,2.140165950335783,0.1025139392127641,1.8057666738685785,0.1298882872897864
1.402,1.402,True,-0.10145654678344726,1.9471970681187636,1.2,0.6166148775786493,0.0,0.0,-2.141538272268579e-19,1.0735909429425236e-37,8.811843434090305e-19,2.1508113805901363,0.11052903606087452,1.8166148775786493,0.13058219054011433
1.438,1.438,True,-0.10399951934814453,1.9456406350565698,1.2,0.6201819266816393,0.0,0.0,-2.1295078782371033e-19,1.083081760402945e-37,6.678771187928879e-19,2.154304013354953,0.11317028943583737,1.8201819266816393,0.12545870837493056
1.471,1.471,True,-0.1062307357788086,1.9456375780712627,1.2,0.6237421530286977,0.0,0.0,-2.2861948092632515e-19,1.0084402541415279e-37,3.611484837701451e-19,2.157786143862429,0.11580961715032458,1.8237421530286977,0.12189542504256501
1.536,1.536,True,-0.1104034423828125,1.9596134909577456,1.2,0.6309484193458339,0.0,0.0,-2.433954407728694e-19,9.767071838183419e-38,7.511924051908528e-20,2.1648226380887214,0.12116214289547543,1.8309484193458339,0.12866507161191176
1.57,1.57,True,-0.11227636337280274,1.9676583459614185,1.2,0.6344863714046345,0.0,0.0,-2.7169189186884173e-19,9.738598918109062e-38,-4.698250583228891e-20,2.1682714993595233,0.12379536117231535,1.8344863714046344,0.1331719745567841
1.6,1.6,True,-0.11356906890869141,1.965094835509829,1.2,0.6363058955956011,0.0,0.0,-2.938595155912783e-19,9.939839237547168e-38,-1.2181964680259408e-19,2.17004373055728,0.12515104830458795,1.836305895595601,0.1287889399142279
1.636,1.636,True,-0.115625,1.9721274149238253,1.2,0.6416449858160782,0.0,0.0,-3.0285482513423183e-19,1.0064815991826773e-37,-1.4761286201705273e-19,2.175238254038893,0.12913506501678979,1.8416449858160782,0.1304824291077471
1.669,1.669,True,-0.11814069747924805,1.9699172854111109,1.2,0.6451582767620687,0.0,0.0,-3.2212961123296163e-19,1.0370156465890698e-37,-1.9836589852115177e-19,2.178651690646992,0.13176176242098397,1.8451582767620687,0.12475900864904221
1.699,1.699,True,-0.12027044296264648,1.9731259433375543,1.2,0.6469647912564063,0.0,0.0,-3.251157476539059e-19,1.0431080577872553e-37,-2.1791965014952763e-19,2.180405396899833,0.13311403740693478,1.8469647912564062,0.1261611520811481
1.733,1.733,True,-0.12209091186523438,1.9809107209060763,1.2,0.650464864219114,0.0,0.0,-3.362732402139803e-19,1.0683754148450146e-37,-2.4156415169131785e-19,2.1838003197580913,0.1357373204025726,1.850464864219114,0.1304458566869624
1.77,1.77,True,-0.12462587356567383,1.979697125949272,1.2,0.6557506855565827,0.0,0.0,-3.491332899024194e-19,1.100625866665787e-37,-2.6084772784886266e-19,2.1889202304431694,0.1397075761623429,1.8557506855565826,0.12394644039268932
1.8,1.8,True,-0.12684783935546876,1.98153814249315,1.2,0.6576483269590294,0.0,0.0,-3.567169627761586e-19,1.1209954552411558e-37,-2.7251948030990644e-19,2.190756213822149,0.1411355403793001,1.8576483269590294,0.1238898155341206
1.835,1.835,True,-0.1287693977355957,1.9892305756105213,1.2,0.6627995837112393,0.0,0.0,-3.749939491611197e-19,1.1726728574585024e-37,-2.9242635329919417e-19,2.1957344903500537,0.14501913538563455,1.8627995837112392,0.12643099189928209
1.866,1.866,True,-0.13076353073120117,1.9940003365399301,1.2,0.6645816731322653,0.0,0.0,-3.751384092292549e-19,1.1727999664635515e-37,-3.0845012300121056e-19,2.1974548225245987,0.14636524130679823,1.8645816731322653,0.12941866340766484
1.9,1.9,True,-0.13269290924072266,2.001313406510698,1.2,0.6680333599731714,0.0,0.0,-3.9125698775424985e-19,1.2229199827866374e-37,-3.137125080410353e-19,2.2007840818424387,0.1489763782679766,1.8680333599731713,0.1332800465375268
1.934,1.934,True,-0.13485355377197267,1.9971716692826302,1.2,0.6714747211608092,0.0,0.0,-3.9441057295694453e-19,1.2329127888006707e-37,-3.1953705011010967e-19,2.204099675371219,0.15158498030656295,1.8714747211608092,0.12569694812182108
1.97,1.97,True,-0.13736658096313475,2.0007021400566125,1.2,0.6766686726430731,0.0,0.0,-4.124360855739784e-19,1.2914871177993467e-37,-3.3507330050511156e-19,2.209096759338462,0.1555324784649469,1.876668672643073,0.12403346741353949
1.999,1.999,True,-0.1390625,2.0071744278284553,1.2,0.6785323853777021,0.0,0.0,-4.190035849731297e-19,1.3136813226843557e-37,-3.4007482004289273e-19,2.210887752339378,0.15695209857309964,1.878532385377702,0.12864204245075328
2.031,2.031,True,-0.14106302261352538,2.0117547877465007,1.2,0.6818374821214996,0.0,0.0,-4.3131581660768247e-19,1.3558574650814175e-37,-3.4469056648431617e-19,2.2140611723624644,0.15947390115566776,1.8818374821214996,0.12991730562500114
2.066,2.066,True,-0.14298276901245116,2.0181139775676886,1.2,0.685337473093055,0.0,0.0,-4.561172101376887e-19,1.4417660321139966e-37,-3.5083748231179123e-19,2.217417915556478,0.16215051970620806,1.885337473093055,0.13277650447463363
2.103,2.103,True,-0.1453125,2.0151942823378306,1.2,0.6904621140792722,0.0,0.0,-4.733679706086712e-19,1.5031717895910057e-37,-3.5748874570127923e-19,2.222325697848034,0.1660813891374478,1.8904621140792721,0.12473216825855848
2.133,2.133,True,-0.14754247665405273,2.017876005125335,1.2,0.6920962464714138,0.0,0.0,-4.811111896130095e-19,1.531108869391305e-37,-3.6400856431276433e-19,2.223888888088975,0.1673379045321658,1.8920962464714137,0.12577975865392133
2.163,2.163,True,-0.1491678237915039,2.021548547365268,1.2,0.6955593252063208,0.0,0.0,-4.82037709853317e-19,1.534111201017213e-37,-3.7704550391793227e-19,2.2271987422016215,0.17000577103554265,1.8955593252063208,0.12598922215894715
2.197,2.197,True,-0.15145835876464844,2.030640793278461,1.2,0.6989080489270012,0.0,0.0,-4.814247392889877e-19,1.5318044170277526e-37,-3.7623319508782723e-19,2.230395551979132,0.17259223474882576,1.8989080489270012,0.13173274435145998
2.231,2.231,True,-0.153125,2.033663577190709,1.2,0.7022442162246856,0.0,0.0,-4.815383740484187e-19,1.5323595816597527e-37,-3.8546227354106775e-19,2.2335766805483277,0.1751757617015287,1.9022442162246855,0.13141936096602325
2.26,2.26,True,-0.15549287796020508,2.031508329930566,1.2,0.7056680934472583,0.0,0.0,-4.893809426381679e-19,1.5630690078626091e-37,-3.9527532111087404e-19,2.2368375770285276,0.17783445930902875,1.9056680934472583,0.12584023648330778
2.296,2.296,True,-0.15727815628051758,2.040330175459253,1.2,0.7089780316250605,0.0,0.0,-4.981014728018154e-19,1.597626359360156e-37,-4.0426198236656816e-19,2.239986203091209,0.1804118885701186,1.9089780316250604,0.13135214383419247
2.327,2.327,True,-0.15961046218872071,2.0395445495353806,1.2,0.712274691059064,0.0,0.0,-5.031211172398924e-19,1.61797863250734e-37,-4.127899136319035e-19,2.243118495185587,0.18298624801451993,1.912274691059064,0.12726985847631656
2.394,2.394,True,-0.16322975158691405,2.0469365805205677,1.2,0.7189260868766221,0.0,0.0,-5.036290421214322e-19,1.62014490662763e-37,-4.419265003696739e-19,2.2494268706382425,0.1882033534008694,1.918926086876622,0.12801049364394568
2.427,2.427,True,-0.165625,2.047539175638357,1.2,0.7221810724246118,0.0,0.0,-5.212963651243908e-19,1.6982152365140793e-37,-4.473793489789982e-19,2.252508368677204,0.1907681430985434,1.9221810724246118,0.1253581032137454
2.461,2.461,True,-0.1671875,2.0539394453002195,1.2,0.7255198167557475,0.0,0.0,-5.288287145434599e-19,1.7326698577715732e-37,-4.613755732219165e-19,2.2556652679006315,0.19340725816354284,1.9255198167557475,0.1284196285444721
2.495,2.495,True,-0.16951351165771483,2.053096125852296,1.2,0.7287456865617996,0.0,0.0,-5.328359484731557e-19,1.7513315255799005e-37,-4.722044221486798e-19,2.258711654510322,0.19596541184055002,1.9287456865617996,0.1243504392904966
2.528,2.528,True,-0.17109136581420897,2.0633793153237594,1.2,0.7319568675400137,0.0,0.0,-5.478959071298485e-19,1.82351246463811e-37,-4.885551010493769e-19,2.2617404326579003,0.19852023104832453,1.9319568675400136,0.1314224477837458
2.559,2.559,True,-0.17323341369628906,2.0624143332124554,1.2,0.7352497528624893,0.0,0.0,-5.4388969157904e-19,1.8037013946144606e-37,-4.974206882947671e-19,2.2648423572519025,0.2011489355264326,1.9352497528624892,0.12716458034996614
2.594,2.594,True,-0.17509794235229492,2.0656019160523247,1.2,0.7384304109445794,0.0,0.0,-5.469141846552271e-19,1.8186813394668957e-37,-5.156928821084279e-19,2.2678347520197604,0.2036968510833211,1.9384304109445794,0.12717150510774533
2.626,2.626,True,-0.17687501907348632,2.07055706477461,1.2,0.7415956932776933,0.0,0.0,-5.3581225747000015e-19,1.7594155599994168e-37,-5.420423968278335e-19,2.270808917388204,0.2062413006158927,1.9415956932776932,0.1289613714969169
2.658,2.658,True,-0.17899999618530274,2.068072815709069,1.2,0.7448405749812259,0.0,0.0,-5.245506875630057e-19,1.6979044418973014e-37,-5.509722418743151e-19,2.273853928750882,0.20885918377738277,1.9448405749812259,0.12323224072784322
2.691,2.691,True,-0.18082218170166015,2.0758542956330692,1.2,0.747973952484067,0.0,0.0,-5.225332907215823e-19,1.6869774539395173e-37,-5.623208028614876e-19,2.276790461527584,0.2113964631075306,1.947973952484067,0.12788034314900232
2.724,2.724,True,-0.1828125,2.08022651962358,1.2,0.7510912799388505,0.0,0.0,-5.303200423182697e-19,1.7307337159580565e-37,-5.636239288851975e-19,2.2797081553603507,0.21393014539983635,1.9510912799388505,0.1291352396847294
2.76,2.76,True,-0.18479909896850585,2.078291436210806,1.2,0.7542860528194826,0.0,0.0,-5.390102736512188e-19,1.7795902962982881e-37,-5.623256119831928e-19,2.282694350458722,0.21653679820579058,1.9542860528194825,0.12400538339132328
2.79,2.79,True,-0.18661947250366212,2.0819718123532875,1.2,0.7573701195363305,0.0,0.0,-5.445110913515029e-19,1.810562700598925e-37,-5.695441689893677e-19,2.285573186006871,0.2190630448644645,1.9573701195363304,0.1246016928169571
2.825,2.825,True,-0.18855018615722657,2.08806521445053,1.2,0.7604374749194047,0.0,0.0,-5.548028489794663e-19,1.8694507752492174e-37,-5.702141807427673e-19,2.2884325848402907,0.2215855640338011,1.9604374749194047,0.12762773953112538
2.856,2.856,True,-0.19023637771606444,2.0912890697549553,1.2,0.7635800744012371,0.0,0.0,-5.579271733098057e-19,1.8873388746705294e-37,-5.716303580880111e-19,2.2913580973996237,0.22418057920002174,1.963580074401237,0.12770899535371827
2.889,2.889,True,-0.19254522323608397,2.0880624458350394,1.2,0.7666128399477563,0.0,0.0,-5.740231493191812e-19,1.9796772152532463e-37,-5.754261591218223e-19,2.294177436540713,0.22669539846632092,1.9666128399477563,0.12144960588728315
2.925,2.925,True,-0.19390621185302734,2.0991231767440666,1.2,0.7696282462677382,0.0,0.0,-5.809336139889428e-19,2.019947005430388e-37,-5.81745079192866e-19,2.296976753343592,0.22920636037420017,1.9696282462677381,0.12949493047632843
2.957,2.957,True,-0.19616403579711914,2.0974318819509934,1.2,0.7727166495880522,0.0,0.0,-5.79689390794942e-19,2.0127708777404088e-37,-5.786561311412314e-19,2.299839755013766,0.231789332434847,1.9727166495880522,0.12471523236294124
2.988,2.988,True,-0.1975245475769043,2.102538061310109,1.2,0.7756961645407361,0.0,0.0,-6.037452495763021e-19,2.153346793780727e-37,-5.916142714895041e-19,2.3025978357526053,0.23429233137337754,1.975696164540736,0.12684189676937296
3.021,3.021,True,-0.19952526092529296,2.1042578464277155,1.2,0.7786576861350081,0.0,0.0,-6.204395803848885e-19,2.2519440761585425e-37,-5.943159479877091e-19,2.3053353210430636,0.2367913436871099,1.978657686135008,0.12560016029270749
3.089,3.089,True,-0.20344195365905762,2.108255300662156,1.2,0.7846142704923846,0.0,0.0,-6.310749517537171e-19,2.3151846861110086e-37,-5.944773417174272e-19,2.3108291211671372,0.2418526565803235,1.9846142704923846,0.12364103016977124
3.151,3.151,True,-0.2069387435913086,2.1151896011739977,1.2,0.7904941297881731,0.0,0.0,-6.618173692458315e-19,2.4990219973237688e-37,-6.061779697756633e-19,2.316235716334802,0.24689700587620017,1.990494129788173,0.1246954713858246
3.186,3.186,True,-0.2086658000946045,2.1216548704996008,1.2,0.7933614646068883,0.0,0.0,-6.756771661196707e-19,2.583937267124323e-37,-6.172890775120614e-19,2.318866148498864,0.2493751928017268,1.9933614646068882,0.12829340589271254
3.219,3.219,True,-0.21046252250671388,2.1232111931951207,1.2,0.7962095805000013,0.0,0.0,-6.805362011369492e-19,2.6142749525021653e-37,-6.265191990519195e-19,2.3214748779587895,0.2518491364585052,1.9962095805000013,0.12700161269511945
3.252,3.252,True,-0.212645959854126,2.118681172988906,1.2,0.7991236939058035,0.0,0.0,-6.926011386967642e-19,2.690139248108367e-37,-6.3062382112908e-19,2.324139773099581,0.2543935655394893,1.9991236939058035,0.11955747908310244
3.283,3.283,True,-0.21396484375,2.1268784937948775,1.2,0.800487849059279,0.0,0.0,-7.041002787138987e-19,2.762741919493835e-37,-6.318396652694506e-19,2.325385749648757,0.2555893567763799,2.000487849059279,0.12639064473559847
3.318,3.318,True,-0.215149450302124,2.1274423745116837,1.2,0.8047208693754013,0.0,0.0,-7.105800361653365e-19,2.8036212362318695e-37,-6.334365483533311e-19,2.329245780477337,0.2593195931675053,2.0047208693754013,0.12272150513628244
3.353,3.353,True,-0.21692948341369628,2.129407687157911,1.2,0.8075731361342731,0.0,0.0,-7.140809741822739e-19,2.8256335968397874e-37,-6.327536591337004e-19,2.331841253057378,0.26185037672572514,2.007573136134273,0.12183455102363805
3.382,3.382,True,-0.21859025955200195,2.1342204517417427,1.2,0.8089079733655675,0.0,0.0,-7.196633884200811e-19,2.860796286048605e-37,-6.422480952591165e-19,2.3330543673225663,0.26303969991999676,2.0089079733655675,0.1253124783761752
3.415,3.415,True,-0.22048840522766114,2.1366912892352845,1.2,0.8117286398679815,0.0,0.0,-7.162186076187296e-19,2.8387047710191832e-37,-6.348612774156046e-19,2.335614517588429,0.2655635122949934,2.0117286398679814,0.12496264936730306
3.45,3.45,True,-0.22206993103027345,2.1416535530390535,1.2,0.8158371246084812,0.0,0.0,-7.288870729308525e-19,2.9193346139855533e-37,-6.359860539808446e-19,2.339335343033913,0.2692662743233308,2.015837124608481,0.12581642843057228
3.481,3.481,True,-0.22381820678710937,2.143479890176291,1.2,0.8171418038056062,0.0,0.0,-7.663261982622923e-19,3.1573048461239136e-37,-6.318886984881719e-19,2.340514836858187,0.27044894364565397,2.017141803805606,0.1263380863706849
3.548,3.548,True,-0.22750000953674315,2.1465268391489407,1.2,0.8225516688350971,0.0,0.0,-7.946813049931074e-19,3.3367291049658434e-37,-6.32547900787679e-19,2.3453945760062123,0.27538956718255975,2.022551668835097,0.12397517031384364
3.584,3.584,True,-0.2293170928955078,2.1440264090376506,1.2,0.8251841720241793,0.0,0.0,-8.072114632296191e-19,3.4166620714318737e-37,-6.408663000314504e-19,2.3477624957050076,0.27781593027409346,2.025184172024179,0.11884223701347141
3.616,3.616,True,-0.2308971881866455,2.1535860078566644,1.2,0.8278740650947454,0.0,0.0,-8.195902208715499e-19,3.496580481704912e-37,-6.489539455636314e-19,2.3501774126541393,0.2803108748360076,2.0278740650947453,0.1257119427619191
