timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,ground_truth_camera_distance_m,estimation_error_m
17.277,17.277,True,-0.00625,1.133080982733437,1.2,-0.18255166815855306,-0.07409804359107906,-0.0,0.49119157479050424,-0.18268282306089262,0.7390705989046767,1.586251408558304,0.5425119873313473,1.017448331841447,0.11563265089199004
17.313,17.313,True,-0.00472259521484375,1.1341193905205902,1.2,-0.18178228674424646,-0.07361091899321932,-0.0,0.4890081559021063,-0.18467276200691665,0.7390705989046789,1.5847622790196394,0.540985492975322,1.0182177132557535,0.11590167726483669
17.343,17.343,True,-0.004124069213867187,1.132800919970597,1.2,-0.18096778614693343,-0.07246867042735075,-0.0,0.4868488222423832,-0.18664074999574295,0.7390705989046784,1.5833456365734933,0.539494550587348,1.0190322138530665,0.11376870611753054
17.376,17.376,True,-0.003325080871582031,1.1339102135983459,1.2,-0.18145009827657388,-0.07391898803234319,-0.0,0.48576687848990807,-0.18762681914715412,0.7390705989046792,1.5819573525041122,0.5379944283754285,1.018549901723426,0.1153603118749198
17.412,17.412,True,-0.001953125,1.1356302520192518,1.2,-0.18064261422664973,-0.07269876504181949,-0.0,0.4835995897496953,-0.18960205729057483,0.7390705989046801,1.5805567594454568,0.5364392735795653,1.0193573857733502,0.11627286624590161
17.446,17.446,True,-0.0009669303894042969,1.1349043745412748,1.2,-0.17981818356243395,-0.07080672277882294,-0.0,0.4814783061984744,-0.1915353669163938,0.7390705989046806,1.579226340098698,0.534920592229742,1.020181816437566,0.1147225581037088
17.476,17.476,True,-0.00013208389282226562,1.1347478741663803,1.2,-0.18027983714377926,-0.07160518800459768,-0.0,0.4804257469952447,-0.19249465538029448,0.7390705989046801,1.57792455949673,0.5333928088846226,1.0197201628562207,0.11502771131015965
17.506,17.506,True,0.0013422012329101563,1.136488364069788,1.2,-0.179472056109232,-0.07177733841698158,-0.0,0.47830628104695627,-0.19442630846696607,0.7390705989046797,1.5766133782431544,0.531809236638695,1.020527943890768,0.11596042017902009
17.543,17.543,True,0.002670574188232422,1.1359128074780764,1.2,-0.17864132495386897,-0.06986279952323311,-0.0,0.47622672116805753,-0.19632159169255275,0.7390705989046792,1.575370013464567,0.530263053617893,1.021358675046131,0.11455413243194545
17.574,17.574,True,0.003852081298828125,1.1385867957130569,1.2,-0.17906404299085454,-0.07049591177411588,-0.0,0.475189337058,-0.19726704977829126,0.7390705989046784,1.5741555499005133,0.5287078478526133,1.0209359570091454,0.11765083870391146
17.606,17.606,True,0.005314826965332031,1.1381582612117873,1.2,-0.17829291730341068,-0.06755452471563739,-0.0,0.47314868952170647,-0.19912686881217256,0.739070598904678,1.5729345998976203,0.5270961055865626,1.0217070826965893,0.11645117851519804
17.64,17.64,True,0.006305027008056641,1.1381147083319538,1.2,-0.17871964143191987,-0.06802591266703391,-0.0,0.4721466213915883,-0.20004014038332527,0.7390705989046784,1.5717790667497178,0.5255226624827336,1.02128035856808,0.11683434976387375
17.675,17.675,True,0.007632637023925781,1.138559467200699,1.2,-0.17789465070428823,-0.06807382083485075,-0.0,0.47013516303567043,-0.20187335678628648,0.7390705989046797,1.5706526792237738,0.5239402772950305,1.0221053492957117,0.11645411790498716
17.706,17.706,True,0.009204673767089843,1.1393864741523059,1.2,-0.17710621319825748,-0.06758458607923118,-0.0,0.4681298742377259,-0.20370095033613594,0.7390705989046795,1.5695227235255713,0.5223006168403066,1.0228937868017425,0.1164926873505634
17.738,17.738,True,0.010335063934326172,1.1401805745096767,1.2,-0.17748580546396764,-0.0666748784324635,-0.0,0.4671375693510291,-0.20460532381703805,0.7390705989046799,1.568455744178957,0.5207001595007344,1.0225141945360323,0.11766637997364437
17.771,17.771,True,0.011870861053466797,1.1379836049913756,1.2,-0.17666647144132597,-0.0658013680393556,-0.0,0.4651793189256623,-0.20639004721950202,0.7390705989046792,1.5674181366466606,0.5190908421350738,1.023333528558674,0.11465007643270164
17.805,17.805,True,0.013226127624511719,1.1397239311200162,1.2,-0.17584620685652674,-0.06821803450948677,-0.0,0.4631982577238622,-0.20819556006033477,0.7390705989046779,1.566379881438679,0.5174235196852872,1.0241537931434732,0.11557013797654303
17.839,17.839,True,0.01477813720703125,1.139200576162873,1.2,-0.17616343559531789,-0.06630367576798209,-0.0,0.4622040145920158,-0.209101700032097,0.739070598904678,1.5654021227207124,0.5157962981781747,1.023836564404682,0.11536401175819089
17.871,17.871,True,0.01620492935180664,1.1419256063769871,1.2,-0.17527634086253174,-0.0668793662208397,-0.0,0.4602395712859996,-0.21089206754364961,0.7390705989046802,1.564453943652996,0.5141603000871212,1.0247236591374682,0.11720194723951893
17.903,17.903,True,0.018030166625976562,1.1427695094754264,1.2,-0.17445253061806354,-0.0638818329853141,-0.0,0.4583066725151736,-0.2126536857852189,0.7390705989046792,1.5635080378109427,0.5124655761580121,1.0255474693819364,0.11722204009349002
17.937,17.937,True,0.0197418212890625,1.14436192565291,1.2,-0.17477815682588882,-0.06295353957703087,-0.0,0.45736923871519986,-0.21350805048720048,0.7390705989046792,1.562620110788996,0.5108118447334097,1.0252218431741111,0.11914008247879893
17.969,17.969,True,0.0210845947265625,1.1434587959973836,1.2,-0.173987640233064,-0.06120188178179889,-0.0,0.4555339858818544,-0.21518067551956646,0.7390705989046762,1.561761952766912,0.5091494215383361,1.026012359766936,0.1174464362304477
18.036,18.036,True,0.020651817321777344,1.145102046678875,1.2,-0.17378098067826286,-0.06088396119395618,-0.0548199462890625,0.4528288870558538,-0.21764042179286736,0.7363296016104867,1.5601114470507063,0.5057475779771488,1.026219019321737,0.11888302735713796
18.07,18.07,True,0.019745826721191406,1.1446141661225764,1.2,-0.17316785476697216,-0.059140631899577335,-0.053694725036621094,0.4510485259109799,-0.2192505997678541,0.7341593081999844,1.5593438463950844,0.5040589894282975,1.0268321452330278,0.11778202088954859
18.104,18.104,True,0.019207286834716796,1.146934929211355,1.2,-0.1724894905325347,-0.06092441726516594,-0.0,0.44926451239846404,-0.22085793965443778,0.7330854137070884,1.5585843546811673,0.5023102611720937,1.0275105094674652,0.11942441974388984
18.135,18.135,True,0.02058067321777344,1.1466288180813018,1.2,-0.17275857198796918,-0.05837157786750936,-0.0,0.44837800800423344,-0.22165622744999774,0.7330854137070875,1.5578776993390195,0.5006042891907697,1.0272414280120308,0.11938739006927102
18.167,18.167,True,0.022630691528320312,1.1462137167590645,1.2,-0.17143196332274435,-0.05750004377082141,-0.053509750366210945,0.4466554815485466,-0.22320651614928624,0.7320152187080071,1.5575254056234096,0.49972212898248486,1.0285680366772556,0.11764568008180887
18.204,18.204,True,0.020965194702148436,1.1481700386673197,1.2,-0.17150306796634007,-0.057825968702100515,-0.05883979797363281,0.4449356554519838,-0.2247483582744164,0.7297149272812269,1.5565355923208108,0.4971144764607555,1.0284969320336599,0.11967310663365982
18.235,18.235,True,0.02030792236328125,1.148170400238868,1.2,-0.17184468967708644,-0.05581766971212937,-0.05450950622558594,0.4440881625409414,-0.225505486587612,0.7285814342472279,1.5559202636735436,0.49538278200268154,1.0281553103229135,0.12001508991595444
18.268,18.268,True,0.01962442398071289,1.1471343113556058,1.2,-0.17124797265810976,-0.05585475310036929,-0.05280059814453125,0.44242013532147884,-0.22699073918801072,0.726435232175882,1.5553351600318968,0.4936426583089097,1.0287520273418902,0.11838228401371564
18.302,18.302,True,0.019986438751220702,1.1489922963604433,1.2,-0.17048340107401838,-0.05815225750883353,-0.0,0.4406977390829872,-0.22851969013013596,0.7259072261982737,1.5547639807798648,0.4918410186238473,1.0295165989259816,0.11947569743446174
18.334,18.334,True,0.02192850112915039,1.1503659419287164,1.2,-0.17004420566499068,-0.056108474003512314,-0.0,0.4398431859283123,-0.22927816912289437,0.7259072261982726,1.5545063189448058,0.4909901121889202,1.0299557943350093,0.12041014759370716
18.368,18.368,True,0.023473548889160156,1.150120301072964,1.2,-0.16997279630156537,-0.05340022333010537,-0.05701410293579102,0.43820475627655703,-0.23073158219218923,0.7247669441478318,1.5537470853390252,0.48831838683010603,1.0300272036984346,0.12009309737452933
18.4,18.4,True,0.022905540466308594,1.1505139036061722,1.2,-0.16970162634047536,-0.05357972991326523,-0.061031227111816404,0.4374034349752228,-0.2314403523091299,0.7235864908554297,1.5535048238949594,0.48740564969942074,1.0302983736595246,0.12021552994664764
18.43,18.43,True,0.021750926971435547,1.1514545162118197,1.2,-0.16911056072774788,-0.05318784967139519,-0.05955440521240235,0.4357984663944172,-0.2328547608148612,0.7211600100060317,1.5530575778432612,0.48562758659639893,1.030889439272252,0.12056507693956764
18.468,18.468,True,0.021491241455078126,1.153099248266018,1.2,-0.16909823081086373,-0.05223853196706158,-0.05655241012573242,0.43421324852427123,-0.23424507411916176,0.7188378737153459,1.5524379041916574,0.482917816596841,1.0309017691891362,0.12219747907688183
18.499,18.499,True,0.021299362182617188,1.1539753361336027,1.2,-0.16882541208294066,-0.05048207598944644,-0.05587722778320313,0.4334398245134659,-0.2349210678456955,0.7177135773442939,1.552243140823869,0.48199219227054635,1.0311745879170593,0.12280074821654341
18.53,18.53,True,0.020864582061767577,1.154463886443242,1.2,-0.1682750977625438,-0.04954880466951101,-0.05537834167480469,0.43193127742766096,-0.2362351282981793,0.7154884659712383,1.5518881612069608,0.4801891826814784,1.0317249022374562,0.12273898420578577
18.568,18.568,True,0.020711421966552734,1.1534288322433135,1.2,-0.16827387520164372,-0.049044623736546986,-0.0542479133605957,0.43044154393785444,-0.23752700995747825,0.7132959408866456,1.5514084347853945,0.47744179143722654,1.0317261247983562,0.12170270744495726
18.597,18.597,True,0.02050361633300781,1.1547069139712316,1.2,-0.16799374144477053,-0.05016727391478288,-0.05384969711303711,0.4296909409324975,-0.23817577424136607,0.7122149647899804,1.5512612912146486,0.47650342454224004,1.0320062585552294,0.12270065541600217
18.632,18.632,True,0.019904327392578126,1.1571449147886552,1.2,-0.16738682287616413,-0.04880085536732624,-0.05330940246582031,0.42819135034207717,-0.23946771185871774,0.7100717828145288,1.550998799883236,0.4746757501837065,1.0326131771238358,0.1245317376648194
18.663,18.663,True,0.020616722106933594,1.1558483331429275,1.2,-0.16676676002987212,-0.04714059373247921,-0.0,0.42673527945808853,-0.240717416545486,0.7090055947731038,1.5507603175327969,0.47278424435034394,1.0332332399701278,0.12261509317279962
18.696,18.696,True,0.021875,1.156829011823411,1.2,-0.16693803315099487,-0.04756554463201457,-0.05360347747802735,0.4260163677080661,-0.241333931860108,0.7084695600025812,1.5505598886913436,0.47094020412329285,1.033061966849005,0.12376704497440594
18.733,18.733,True,0.02187347412109375,1.1577282113586922,1.2,-0.16635679574429552,-0.04644928509124866,-0.056874999999999995,0.424587225863154,-0.24255584324476537,0.7062599904692098,1.5503900496939642,0.4690881505656935,1.0336432042557044,0.12408500710298775
18.762,18.762,True,0.021756553649902345,1.1574405204143992,1.2,-0.1658225130269071,-0.04548187354305075,-0.05687103271484375,0.42318706262968236,-0.24374751292760505,0.70398506983107,1.5502470705925564,0.46717162621569785,1.0341774869730929,0.12326303344130629
18.796,18.796,True,0.021406841278076173,1.1579420645434257,1.2,-0.1659980483707304,-0.04579688518315323,-0.0565670394897461,0.4224909370885871,-0.24433792830777692,0.7028506891171116,1.5501393716076994,0.4653034002555765,1.0340019516292696,0.12394011291415619
18.826,18.826,True,0.021438407897949218,1.158305547422036,1.2,-0.16540144175606808,-0.04527336869854894,-0.05565778732299805,0.4210998785844901,-0.24551371370582828,0.7006061925970282,1.5500622910881978,0.46342725687851183,1.0345985582439319,0.12370698917810419
18.861,18.861,True,0.021457481384277343,1.1584892588668598,1.2,-0.1648263992343897,-0.044880648886167385,-0.05573986053466797,0.4197232242635626,-0.24667206322483876,0.6983774189239456,1.5500149045931058,0.4614860134649136,1.0351736007656103,0.12331565810124956
18.894,18.894,True,0.021205329895019533,1.1595662725783775,1.2,-0.16494676514958462,-0.04468202769583104,-0.0557894515991211,0.4190369552761298,-0.2472475474534647,0.6972621258107049,1.5500000027732048,0.45959389367822745,1.0350532348504153,0.12451303772796218
18.929,18.929,True,0.02137613296508789,1.1604841363542515,1.2,-0.164328591253039,-0.043533948582037796,-0.05513385772705079,0.41768317135858585,-0.24837895861495046,0.6950436596403745,1.5500157289043968,0.45769395362528337,1.035671408746961,0.12481272760729056
18.961,18.961,True,0.021633148193359375,1.1596523876779035,1.2,-0.16491940057040821,0.0,-0.05557794570922852,0.41734874258703725,-0.2486576660964746,0.692824982706998,1.5500639646306371,0.45572829446341623,1.0350805994295917,0.12457178824831172
18.993,18.993,True,0.021631526947021484,1.1594719841391778,1.2,-0.1653891638741516,-0.04342224309003281,-0.056246185302734376,0.41701440040672466,-0.2489347300252281,0.6917067414040216,1.5501418692888447,0.45381257649003276,1.0346108361258484,0.12486114801332948
19.028,19.028,True,0.021633148193359375,1.1596523876779035,1.2,-0.1647222991651054,-0.04361646629298136,-0.05624197006225586,0.415672479086678,-0.2500435765723468,0.689456978312985,1.5502503922424102,0.4518891366229766,1.0352777008348946,0.1243746868430089
19.06,19.06,True,0.022164249420166017,1.162413812626024,1.2,-0.16477132830835362,-0.04342224309003281,-0.056246185302734376,0.415000584844302,-0.2505968683039752,0.6883320967674509,1.5503942200442242,0.44989936884308585,1.0352286716916463,0.1271851409343776
19.091,19.091,True,0.021999549865722657,1.161744798581284,1.2,-0.16445572877348136,0.0,-0.057627048492431644,0.41399382857024636,-0.2514235384187387,0.6860684407386385,1.5505648824926648,0.4479603520100405,1.0355442712265186,0.1262005273547655
19.128,19.128,True,0.022266197204589843,1.1604679305757777,1.2,-0.16530350961522933,0.0,-0.05719882965087891,0.41399382857025396,-0.25142353841873255,0.6837719231920586,1.5507661344452903,0.44601371286243874,1.0346964903847706,0.12577144019100706
19.16,19.16,True,0.022257137298583984,1.1603322043727426,1.2,-0.16607250895159487,0.0,-0.05789211273193359,0.4139938285702541,-0.25142353841873244,0.6826210137763642,1.5510054644349838,0.4440001473616914,1.033927491048405,0.12640471332433756
19.196,19.196,True,0.022681045532226562,1.1625604791151698,1.2,-0.16687254361595372,0.0,-0.05786855697631836,0.4139938285702541,-0.25142353841873244,0.680305564840911,1.5512687780151824,0.4420381346364197,1.0331274563840462,0.12943302273112356
19.224,19.224,True,0.023004722595214844,1.1613691578305518,1.2,-0.16764945600092918,0.0,-0.05897071838378906,0.41399382857025424,-0.2514235384187323,0.6779687793499921,1.5515626331909487,0.4400686003666785,1.0323505439990708,0.12901861383148105
19.291,19.291,True,0.023305892944335938,1.1608103741470894,1.2,-0.16907695298649505,0.0,-0.059812278747558595,0.4139938285702544,-0.25142353841873216,0.6743884582532168,1.5522531159446085,0.43604684970358604,1.030923047013505,0.12988732713358453
