sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
0.0,1788912705.536992,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788912705.5570571,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788912705.577196,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788912705.596976,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
1.312,1788912705.616854,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
1.313,1788912705.6370168,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
1.319,1788912705.657255,IDLE,-0.044,-0.225,0.16249942761582956,False,nan,nan,nan,nan,nan,nan,nan,nan
1.329,1788912705.6770098,IDLE,-0.044,-0.225,0.16249942761582956,False,nan,nan,nan,nan,nan,nan,nan,nan
1.329,1788912705.699597,IDLE,-0.044,-0.225,0.16249942761582956,False,nan,nan,nan,nan,nan,nan,nan,nan
1.34,1788912705.7169075,IDLE,-0.044,-0.225,0.16249942761582956,False,nan,nan,nan,nan,nan,nan,nan,nan
1.345,1788912705.73707,IDLE,-0.044,-0.225,0.16249942761582956,False,nan,nan,nan,nan,nan,nan,nan,nan
1.347,1788912705.7571146,IDLE,-0.044,-0.225,0.16249942761582956,False,nan,nan,nan,nan,nan,nan,nan,nan
1.361,1788912705.7769032,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3237256223955447e-19,1.3021381373376885e-38,nan,nan,nan,nan,nan,nan
1.361,1788912705.7970917,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3237256223955447e-19,1.3021381373376885e-38,nan,nan,nan,nan,nan,nan
1.369,1788912705.8169804,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3237256223955447e-19,1.3021381373376885e-38,nan,nan,nan,nan,nan,nan
1.377,1788912705.8370917,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3237256223955447e-19,1.3021381373376885e-38,nan,nan,nan,nan,nan,nan
1.377,1788912705.8575175,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3237256223955447e-19,1.3021381373376885e-38,nan,nan,nan,nan,nan,nan
1.391,1788912705.8773499,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2567722715585267e-19,1.1627913515368508e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.393,1788912705.8970447,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2567722715585267e-19,1.1627913515368508e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.398,1788912705.9168744,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2567722715585267e-19,1.1627913515368508e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.409,1788912705.9370642,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2567722715585267e-19,1.1627913515368508e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.409,1788912705.9569726,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2567722715585267e-19,1.1627913515368508e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.425,1788912705.9769363,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3269154979126752e-19,1.315691335016403e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.425,1788912706.00108,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.3269154979126752e-19,1.315691335016403e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.435,1788912706.0171106,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2653004163044548e-19,1.180087320406931e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.441,1788912706.0370424,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2653004163044548e-19,1.180087320406931e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.441,1788912706.0570178,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.2653004163044548e-19,1.180087320406931e-38,-0.030000000000625374,-0.15965919073695123,0.2716570364977275,-0.03150000000062537,-0.15965919073694526,0.27165703649772766
1.457,1788912706.0769315,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.1507418174646098e-19,9.194665436333797e-39,-0.030000000000648466,-0.15965919074213428,0.27165703647798395,-0.031500000000648454,-0.15965919074212814,0.27165703647798406
1.457,1788912706.100444,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.1507418174646098e-19,9.194665436333797e-39,-0.030000000000648466,-0.15965919074213428,0.27165703647798395,-0.031500000000648454,-0.15965919074212814,0.27165703647798406
1.469,1788912706.117213,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.1507418174646098e-19,9.194665436333797e-39,-0.030000000000648466,-0.15965919074213428,0.27165703647798395,-0.031500000000648454,-0.15965919074212814,0.27165703647798406
1.473,1788912706.1370406,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.1889718924036797e-19,1.0081546677013509e-38,-0.030000000000648466,-0.15965919074213428,0.27165703647798395,-0.031500000000648454,-0.15965919074212814,0.27165703647798406
1.477,1788912706.1571503,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.1889718924036797e-19,1.0081546677013509e-38,-0.030000000000648466,-0.15965919074213428,0.27165703647798395,-0.031500000000648454,-0.15965919074212814,0.27165703647798406
1.489,1788912706.1770792,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.1889718924036797e-19,1.0081546677013509e-38,-0.030000000000648466,-0.15965919074213428,0.27165703647798395,-0.031500000000648454,-0.15965919074212814,0.27165703647798406
1.489,1788912706.1970546,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.1889718924036797e-19,1.0081546677013509e-38,-0.030000000000648466,-0.15965919074213428,0.27165703647798395,-0.031500000000648454,-0.15965919074212814,0.27165703647798406
1.505,1788912706.2168927,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.226858856451739e-19,1.1008311365081082e-38,-0.030000000000648466,-0.15965919074213428,0.27165703647798395,-0.031500000000648454,-0.15965919074212814,0.27165703647798406
