sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
0.0,1788912577.4730132,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788912577.4929733,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788912577.512896,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.432,1788912577.5328581,IDLE,nan,nan,nan,False,-9.085612721744137e-20,1.1490539433779186e-39,nan,nan,nan,nan,nan,nan
0.433,1788912577.5569866,IDLE,nan,nan,nan,False,-9.085612721744137e-20,1.1490539433779186e-39,nan,nan,nan,nan,nan,nan
0.443,1788912577.5728433,IDLE,-0.044,-0.225,0.16249942761582956,False,-9.354853172912399e-20,1.2183619788753422e-39,-0.030000000000182464,-0.15965919063744236,0.27165703687678266,-0.03150000000018247,-0.15965919063744063,0.27165703687678266
0.449,1788912577.5929534,IDLE,-0.044,-0.225,0.16249942761582956,False,-9.354853172912399e-20,1.2183619788753422e-39,-0.030000000000182464,-0.15965919063744236,0.27165703687678266,-0.03150000000018247,-0.15965919063744063,0.27165703687678266
0.449,1788912577.6128955,IDLE,-0.044,-0.225,0.16249942761582956,False,-9.354853172912399e-20,1.2183619788753422e-39,-0.030000000000182464,-0.15965919063744236,0.27165703687678266,-0.03150000000018247,-0.15965919063744063,0.27165703687678266
0.465,1788912577.6328614,IDLE,-0.044,-0.225,0.16249942761582956,False,-9.687565497142006e-20,1.3104640442224478e-39,-0.030000000000182464,-0.15965919063744236,0.27165703687678266,-0.03150000000018247,-0.15965919063744063,0.27165703687678266
0.465,1788912577.6530397,IDLE,-0.044,-0.225,0.16249942761582956,False,-9.687565497142006e-20,1.3104640442224478e-39,-0.030000000000182464,-0.15965919063744236,0.27165703687678266,-0.03150000000018247,-0.15965919063744063,0.27165703687678266
0.477,1788912577.6731725,IDLE,-0.044,-0.225,0.16249942761582956,False,-9.687565497142006e-20,1.3104640442224478e-39,-0.030000000000182464,-0.15965919063744236,0.27165703687678266,-0.03150000000018247,-0.15965919063744063,0.27165703687678266
0.481,1788912577.6928453,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.0148973100584818e-19,1.471138164211147e-39,-0.03000000000020553,-0.15965919064262316,0.2716570368570478,-0.031500000000205516,-0.15965919064262118,0.2716570368570478
0.484,1788912577.7127545,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.0148973100584818e-19,1.471138164211147e-39,-0.03000000000020553,-0.15965919064262316,0.2716570368570478,-0.031500000000205516,-0.15965919064262118,0.2716570368570478
0.497,1788912577.732907,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.0148973100584818e-19,1.471138164211147e-39,-0.03000000000020553,-0.15965919064262316,0.2716570368570478,-0.031500000000205516,-0.15965919064262118,0.2716570368570478
0.497,1788912577.753131,IDLE,-0.044,-0.225,0.16249942761582956,False,-1.0148973100584818e-19,1.471138164211147e-39,-0.03000000000020553,-0.15965919064262316,0.2716570368570478,-0.031500000000205516,-0.15965919064262118,0.2716570368570478
0.513,1788912577.7728264,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.08713360963324e-19,1.7705251686868165e-39,-0.03000000000020553,-0.15965919064262316,0.2716570368570478,-0.031500000000205516,-0.15965919064262118,0.2716570368570478
0.513,1788912577.7942154,FREEZE_BASE,-0.044,-0.225,0.16249942761582956,False,-1.08713360963324e-19,1.7705251686868165e-39,-0.03000000000020553,-0.15965919064262316,0.2716570368570478,-0.031500000000205516,-0.15965919064262118,0.2716570368570478
