sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
0.0,1788897408.6660469,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897408.6860645,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897408.7061133,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897408.7260451,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897408.7460759,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897408.7660644,FREEZE_BASE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897408.7860556,FREEZE_BASE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.982,1788897408.8061395,FREEZE_BASE,nan,nan,nan,False,2.3231266476405046e-16,2.2072898455168437e-27,nan,nan,nan,nan,nan,nan
0.991,1788897408.826054,FREEZE_BASE,nan,nan,nan,False,2.3231266476405046e-16,2.2072898455168437e-27,-0.02999999999814247,-0.15955891799309552,0.2718115274271488,-0.04469999999819521,-0.15501040674137528,0.2719279120972057
0.994,1788897408.8470302,FREEZE_BASE,-0.044000027712374545,-0.2250120694063309,0.16249936600058865,False,2.3231266476405046e-16,2.2072898455168437e-27,-0.02999999999814247,-0.15955891799309552,0.2718115274271488,-0.04469999999819521,-0.15501040674137528,0.2719279120972057
1.014,1788897408.8659525,FREEZE_BASE,-0.044000027712374545,-0.2250120694063309,0.16249936600058865,False,2.322485627365033e-16,2.206071730772703e-27,-0.029999999998164613,-0.1595589179966845,0.27181152741012565,-0.044699999998216715,-0.15501040674497593,0.2719279120807157
1.024,1788897408.886038,FREEZE_BASE,-0.04400002442512006,-0.22501190236096621,0.16249998484864206,False,2.322485627365033e-16,2.206071730772703e-27,-0.029999999998164613,-0.1595589179966845,0.27181152741012565,-0.044699999998216715,-0.15501040674497593,0.2719279120807157
1.029,1788897408.906638,FREEZE_BASE,-0.04400002442512006,-0.22501190236096621,0.16249998484864206,False,2.322485627365033e-16,2.206071730772703e-27,-0.029999999998164613,-0.1595589179966845,0.27181152741012565,-0.044699999998216715,-0.15501040674497593,0.2719279120807157
1.049,1788897408.927008,FREEZE_BASE,-0.04400003234649585,-0.22501231084658296,0.16249999974049853,False,2.3221733137268675e-16,2.2054782490798113e-27,-0.029999999998164613,-0.1595589179966845,0.27181152741012565,-0.044699999998216715,-0.15501040674497593,0.2719279120807157
1.057,1788897408.9463074,FREEZE_BASE,-0.044000028812068326,-0.22501213124864156,0.16249999789963554,False,2.3218684419172297e-16,2.204898908945805e-27,-0.029999999998186793,-0.15955891800187985,0.2718115273904049,-0.04469999999823827,-0.15501040675018485,0.27192791206160494
1.063,1788897408.9658446,FREEZE_BASE,-0.044000036867261526,-0.22501253585039135,0.16249999096864187,False,2.3218684419172297e-16,2.204898908945805e-27,-0.029999999998186793,-0.15955891800187985,0.2718115273904049,-0.04469999999823827,-0.15501040675018485,0.27192791206160494
1.083,1788897408.9862342,FREEZE_BASE,-0.044000041638829306,-0.22501277583921445,0.1624999740508762,False,2.3216885771960526e-16,2.2045571166130332e-27,-0.029999999998186793,-0.15955891800187985,0.2718115273904049,-0.04469999999823827,-0.15501040675018485,0.27192791206160494
1.09,1788897409.0060234,FREEZE_BASE,-0.04400002386339607,-0.22501188360712288,0.1624999865038953,False,2.321491143893757e-16,2.204181939163818e-27,-0.029999999998208945,-0.1595589180070752,0.27181152737068404,-0.044699999998259764,-0.1550104067553937,0.2719279120424942
1.097,1788897409.0260935,FREEZE_BASE,-0.04400002386339607,-0.22501188360712288,0.1624999865038953,False,2.321491143893757e-16,2.204181939163818e-27,-0.029999999998208945,-0.1595589180070752,0.27181152737068404,-0.044699999998259764,-0.1550104067553937,0.2719279120424942
1.117,1788897409.0464072,FREEZE_BASE,-0.04400003653150681,-0.22501252018606224,0.16249999241944024,False,2.3213810563829123e-16,2.203972742689909e-27,-0.029999999998208945,-0.1595589180070752,0.27181152737068404,-0.044699999998259764,-0.1550104067553937,0.2719279120424942
1.123,1788897409.0663006,FREEZE_BASE,-0.044000028538359374,-0.22501211822265926,0.1624999974924141,False,2.3213810563829123e-16,2.203972742689909e-27,-0.029999999998208945,-0.1595589180070752,0.27181152737068404,-0.044699999998259764,-0.1550104067553937,0.2719279120424942
1.134,1788897409.0859392,FREEZE_BASE,-0.044000026981126004,-0.2250120417459073,0.16249999446445426,False,2.3212111467521345e-16,2.2036498677793537e-27,-0.029999999998208945,-0.1595589180070752,0.27181152737068404,-0.044699999998259764,-0.1550104067553937,0.2719279120424942
1.153,1788897409.1061292,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.321083987671319e-16,2.2034082306438002e-27,-0.02999999999823108,-0.15955891801227054,0.27181152735096326,-0.04469999999828125,-0.1550104067606026,0.2719279120233835
1.156,1788897409.1262486,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.321083987671319e-16,2.2034082306438002e-27,-0.02999999999823108,-0.15955891801227054,0.27181152735096326,-0.04469999999828125,-0.1550104067606026,0.2719279120233835
1.17,1788897409.1459384,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.321083987671319e-16,2.2034082306438002e-27,-0.02999999999823108,-0.15955891801227054,0.27181152735096326,-0.04469999999828125,-0.1550104067606026,0.2719279120233835
1.187,1788897409.1664445,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.321051476347085e-16,2.203346450209748e-27,-0.02999999999823108,-0.15955891801227054,0.27181152735096326,-0.04469999999828125,-0.1550104067606026,0.2719279120233835
