sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
25.659,1788979896.5100834,NAVIGATE,0.14596968710635577,-0.21499576031591228,0.2249166899464375,True,0.18946150655104785,-2.1764179240083466e-05,0.14576538738432104,-0.2150926518254004,0.22492806829893353,0.14426791292498392,-0.21500564467837713,0.2249280682988515,3.122576354206252e-05,0.05915146190549986
25.665,1788979896.5302525,NAVIGATE,0.14657032301449355,-0.2150307085305404,0.2250604700333813,True,0.19006150655087553,-2.174486078714733e-05,0.1470204344886761,-0.21512059325247992,0.22504315546441037,0.14552295917170688,-0.21503360086736498,0.22504315546432832,3.123196203704359e-05,0.05320586893581165
25.665,1788979896.5502129,NAVIGATE,0.14657032301449355,-0.2150307085305404,0.2250604700333813,True,0.19006150655087553,-2.174486078714733e-05,0.1470204344886761,-0.21512059325247992,0.22504315546441037,0.14552295917170688,-0.21503360086736498,0.22504315546432832,3.123196203704359e-05,0.05320586893581165
25.665,1788979896.57021,NAVIGATE,0.14657032301449355,-0.2150307085305404,0.2250604700333813,True,0.19006150655087553,-2.174486078714733e-05,0.1470204344886761,-0.21512059325247992,0.22504315546441037,0.14552295917170688,-0.21503360086736498,0.22504315546432832,3.123196203704359e-05,0.05320586893581165
25.665,1788979896.5902946,NAVIGATE,0.14657032301449355,-0.2150307085305404,0.2250604700333813,True,0.19006150655087553,-2.174486078714733e-05,0.1470204344886761,-0.21512059325247992,0.22504315546441037,0.14552295917170688,-0.21503360086736498,0.22504315546432832,3.123196203704359e-05,0.05320586893581165
25.665,1788979896.6142259,NAVIGATE,0.14657032301449355,-0.2150307085305404,0.2250604700333813,True,0.19006150655087553,-2.174486078714733e-05,0.1470204344886761,-0.21512059325247992,0.22504315546441037,0.14552295917170688,-0.21503360086736498,0.22504315546432832,3.123196203704359e-05,0.05320586893581165
25.665,1788979896.630245,NAVIGATE,0.14657032301449355,-0.2150307085305404,0.2250604700333813,True,0.19006150655087553,-2.174486078714733e-05,0.1470204344886761,-0.21512059325247992,0.22504315546441037,0.14552295917170688,-0.21503360086736498,0.22504315546432832,3.123196203704359e-05,0.05320586893581165
25.665,1788979896.6502,NAVIGATE,0.14657032301449355,-0.2150307085305404,0.2250604700333813,True,0.19006150655087553,-2.174486078714733e-05,0.1470204344886761,-0.21512059325247992,0.22504315546441037,0.14552295917170688,-0.21503360086736498,0.22504315546432832,3.123196203704359e-05,0.05320586893581165
25.679,1788979896.6700935,NAVIGATE,0.14716968977276457,-0.2149957223390937,0.22491668994928538,True,0.19066150655043046,-2.1725663086034464e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.123816963230801e-05,0.059151460876520734
25.681,1788979896.690224,NAVIGATE,0.14777032565647327,-0.2150306705578856,0.22506047003053234,True,0.19126150655025786,-2.170635335822928e-05,0.1481660250736038,-0.21512750690554222,0.22507192471606444,0.14666854953909764,-0.21504051826516046,0.22507192471614676,3.124425285827182e-05,0.05320586790829876
