sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
6.997,1788980639.3797314,PREGRASP,-0.044,-0.225,0.16249942761582956,False,1.5621007051620334e-15,-1.3930385452811884e-30,-0.1450301098244942,-0.10831472473514096,0.27579996298375226,-0.14605841405459993,-0.10722266685647944,0.27579996298375226,nan,0.0
7.016,1788980639.3997114,PREGRASP,-0.044,-0.225,0.16249942761582956,False,1.3619807592798536e-15,-1.5824575883043855e-30,-0.1489150841868864,-0.10403464406462075,0.2757999716430041,-0.14990275477109188,-0.10290570349174047,0.2757999716430041,nan,0.0
7.034,1788980639.4203684,PREGRASP,-0.044,-0.225,0.16249942761582956,False,2.020120161424253e-15,-1.005276722991414e-30,-0.1489150841868864,-0.10403464406462075,0.2757999716430041,-0.14990275477109188,-0.10290570349174047,0.2757999716430041,nan,0.0
7.053,1788980639.4410853,PREGRASP,-0.044,-0.225,0.16249942761582956,False,2.1555187390274333e-15,-8.76170615630522e-31,-0.15198979547514344,-0.10041162063560938,0.27579997584762517,-0.15294307028282983,-0.09925348975309636,0.2757999758476251,nan,0.0
7.07,1788980639.459577,PREGRASP,-0.044,-0.225,0.16249942761582956,False,2.133827393468679e-15,-9.29326060686835e-31,-0.15198979547514344,-0.10041162063560938,0.27579997584762517,-0.15294307028282983,-0.09925348975309636,0.2757999758476251,nan,0.0
7.092,1788980639.4798386,PREGRASP,-0.044,-0.225,0.16249942761582956,False,3.4150492100650237e-15,1.0895082789205392e-30,-0.15198979547514344,-0.10041162063560938,0.27579997584762517,-0.15294307028282983,-0.09925348975309636,0.2757999758476251,nan,0.0
7.112,1788980639.5039868,PREGRASP,-0.044,-0.225,0.16249942761582956,False,3.356628068942011e-15,9.785299027078878e-31,-0.15537378078402858,-0.09615309408853495,0.2757999845068536,-0.15628662656990427,-0.09496283673350246,0.2757999845068536,nan,0.0
7.13,1788980639.5208476,PREGRASP,-0.044,-0.225,0.16249942761582956,False,3.2976004838889364e-15,8.66180897131241e-31,-0.15537378078402858,-0.09615309408853495,0.2757999845068536,-0.15628662656990427,-0.09496283673350246,0.2757999845068536,nan,0.0
7.15,1788980639.5410135,PREGRASP,-0.044,-0.225,0.16249942761582956,False,3.2976004838889364e-15,8.66180897131241e-31,-0.15537378078402858,-0.09615309408853495,0.2757999845068536,-0.15628662656990427,-0.09496283673350246,0.2757999845068536,nan,0.0
7.166,1788980639.5599194,PREGRASP,-0.044,-0.225,0.16249942761582956,False,3.2379940067342583e-15,7.525135077808878e-31,-0.15853066340466576,-0.09189053400559871,0.2757999892365334,-0.15940304186279253,-0.09067030622940432,0.27579998923653337,nan,0.0
