sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
0.0,1788897333.6432452,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897333.6630533,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.79,1788897333.6836388,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.793,1788897333.7035286,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.803,1788897333.7230835,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.821,1788897333.743008,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.826,1788897333.7631216,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.842,1788897333.7828991,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.858,1788897333.8031535,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.859,1788897333.823211,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.877,1788897333.8430488,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.892,1788897333.8630316,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.892,1788897333.8831825,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.915,1788897333.9039624,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.925,1788897333.9230065,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.925,1788897333.9433208,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.947,1788897333.963185,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.958,1788897333.9829924,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.961,1788897334.0037239,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.982,1788897334.0242622,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.991,1788897334.043018,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
0.997,1788897334.0630443,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
1.017,1788897334.0830758,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
1.024,1788897334.103068,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
1.039,1788897334.1235895,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
1.057,1788897334.142939,IDLE,-0.04400002042947591,-0.22500378055395925,0.16250000004099713,False,nan,nan,nan,nan,nan,nan,nan,nan
