sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg,m1_rad,m2_rad,m3_rad,m4_rad,m5_rad,m6_rad
9.487,1788982329.9752588,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.06599150238368648,-0.21247417766004462,0.22505696939986228,-0.06747044116878455,-0.21222369798036447,0.2250569693995257,-6.0204088289493136e-05,7.896367786201206e-05,-0.15829490525981912,0.861208850530817,-0.30698988612994704,4.319388491114309e-10,-0.5548755281575163,1.1999999999999995
9.502,1788982329.9957411,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.06599150238368648,-0.21247417766004462,0.22505696939986228,-0.06747044116878455,-0.21222369798036447,0.2250569693995257,-6.0204088289493136e-05,7.896367786201206e-05,-0.14935977076120435,0.8612088505311751,-0.3069898861268684,4.369004564062824e-10,-0.5548755281551718,1.1999999999999997
9.517,1788982330.0151455,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.060973103161740795,-0.21323612349880205,0.22494302470064892,-0.062457532215881115,-0.2130205535954668,0.22494302470099564,-6.0204088289493136e-05,7.896367786201206e-05,-0.14415241659887224,0.8604360494792973,-0.3061992738491324,-4.3917731511653084e-10,-0.5535802118388549,1.1999991974688382
9.526,1788982330.0342631,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.060973103161740795,-0.21323612349880205,0.22494302470064892,-0.062457532215881115,-0.2130205535954668,0.22494302470099564,-6.0204088289493136e-05,7.896367786201206e-05,-0.14087138464145502,0.8612088505315337,-0.3069898861237888,4.41675226438823e-10,-0.5548755281528273,1.1999999999999997
9.546,1788982330.0538623,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.060973103161740795,-0.21323612349880205,0.22494302470064892,-0.062457532215881115,-0.2130205535954668,0.22494302470099564,-6.0204088289493136e-05,7.896367786201206e-05,-0.13131715025190546,0.8612088505319193,-0.30698988612067596,4.378532199515534e-10,-0.5548755281504828,1.1999986419014521
9.564,1788982330.074812,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.05757884080717919,-0.21372328527581472,0.22503418214036167,-0.05906651267080094,-0.21353136751689616,0.22503418214070836,-6.0204088289493136e-05,7.896367786201206e-05,-0.12425769751944624,0.8612088505323031,-0.30698988611756595,4.2736597085770645e-10,-0.5548755281481382,1.1999990723725131
9.582,1788982330.0944026,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.05672904128602037,-0.21383661560378897,0.22505696939547837,-0.05821746500135382,-0.2136506187123282,0.225056969395141,-6.0204088289493136e-05,7.896367786201206e-05,-0.11720093020781717,0.8612088505326816,-0.3069898861144625,4.214875378066581e-10,-0.5548755281457938,1.1999992806125586
9.59,1788982330.1141582,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.05672904128602037,-0.21383661560378897,0.22505696939547837,-0.05821746500135382,-0.2136506187123282,0.225056969395141,-6.0204088289493136e-05,7.896367786201206e-05,-0.11471429826607964,0.8604360494777767,-0.3061992738615547,-4.1893224289664503e-10,-0.5535802118482329,1.1999999999999995
9.605,1788982330.1338873,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.05672904128602037,-0.21383661560378897,0.22505696939547837,-0.05821746500135382,-0.2136506187123282,0.225056969395141,-6.0204088289493136e-05,7.896367786201206e-05,-0.11052459100247386,0.8612088505330591,-0.3069898861113603,4.166844101942512e-10,-0.5548755281434492,1.1999993265053834
9.626,1788982330.153962,PREGRASP,-0.044000032063802215,-0.2250122892682818,0.16249999982873486,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.0532990522753204,-0.2142102175748818,0.22494302470505662,-0.05479026356202036,-0.2140480790587339,0.22494302470538358,-6.0204088289493136e-05,7.896367786201206e-05,-0.10428998104798406,0.8612088505334361,-0.30698988610825884,4.1200825326410016e-10,-0.5548755281411047,1.1999993867818821
