timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
10.145,10.145,True,-0.021430492401123047,1.1441509131718972,1.2,-0.0816494468759168,-0.06011743473694578,0.05571928024291992,1.0232637579698272,0.10004747317985187,0.5133131124038364,2.2602163822206984,0.6193537400597922,True,,camera_link,odom,0.015,0.002,1.1183505531240832,1.1183505531240832,0.025800360047814053
10.21,10.21,True,-0.021486663818359376,1.1436366487442782,1.2,-0.08190309268243112,-0.06011743473694578,0.05571928024291992,1.019079464384598,0.09767641286151323,0.5177706547898061,2.254030671264352,0.6209838281990837,True,,camera_link,odom,0.014,0.012,1.1180969073175688,1.1180969073175688,0.02553974142670934
10.243,10.243,True,-0.021969699859619142,1.140965366899127,1.2,-0.0832374331656569,-0.06066751996317539,0.05586532592773438,1.0180302683275542,0.097078008307144,0.5188865008431549,2.2509576728261376,0.6217707047766409,True,,camera_link,odom,0.014,0.001,1.116762566834343,1.116762566834343,0.024202800064784036
10.309,10.309,True,-0.022165584564208984,1.1398967515751737,1.2,-0.08467370684034914,-0.06351142592335635,0.05712121963500977,1.0147737567622015,0.09521087436701849,0.5222886561220472,2.244666233025122,0.6233357429586036,True,,camera_link,odom,0.013,0.007,1.1153262931596508,1.1153262931596508,0.024570458415522856
10.342,10.342,True,-0.022171783447265624,1.1397548860560562,1.2,-0.08469079508071276,-0.06464812726821036,0.05763051986694336,1.0125636045504176,0.09393532337449573,0.524578597893066,2.241542123055085,0.6240905190858574,True,,camera_link,odom,0.013,0.0,1.1153092049192872,1.1153092049192872,0.024445681136769037
10.376,10.376,True,-0.022171783447265624,1.1397548860560562,1.2,-0.08468684433635598,-0.06480030955620503,0.05764663696289062,1.0103242588325108,0.09263605938856279,0.5268841410129692,2.2384015732175433,0.6248346759379301,True,,camera_link,odom,0.013,0.007,1.115313155663644,1.115313155663644,0.024441730392412264
10.409,10.409,True,-0.022185707092285158,1.1394342655135694,1.2,-0.08543625495842622,-0.06480030955620503,0.05764663696289062,1.0086447459831807,0.09165707636840612,0.5286135401093406,2.235148886354481,0.6255902627764593,True,,camera_link,odom,0.012,0.004,1.1145637450415737,1.1145637450415737,0.024870520471995672
10.442,10.442,True,-0.022191905975341798,1.13929231438914,1.2,-0.08611468854827908,-0.06514424492541404,0.05768283843994141,1.0069609931263983,0.09067171382905531,0.530343663235259,2.2319756173196588,0.6263128205211754,True,,camera_link,odom,0.012,0.001,1.1138853114517209,1.1138853114517209,0.025407002937419154
10.476,10.476,True,-0.02218284606933594,1.1392528590272037,1.2,-0.08613909343533255,-0.06529651299578343,0.05769895553588868,1.0047120677105812,0.08934950053889316,0.5326512990981024,2.2287865595339347,0.6270247211769163,True,,camera_link,odom,0.012,0.008,1.1138609065646674,1.1138609065646674,0.025391952462536338
10.541,10.541,True,-0.022629642486572267,1.1364004344000336,1.2,-0.08763797507251403,-0.06533955614498886,0.057675399780273445,1.0013386308687184,0.08735303837505415,0.5361120586174788,2.22226413437454,0.6284372618525171,True,,camera_link,odom,0.011,0.002,1.112362024927486,1.112362024927486,0.02403840947254765
10.575,10.575,True,-0.02252044677734375,1.13587633952837,1.2,-0.08903441902913967,-0.06837636318495163,0.0588370704650879,1.0002155663066519,0.086684885070067,0.5372655666047572,2.2190285616979417,0.6291167950788971,True,,camera_link,odom,0.011,0.011,1.1109655809708603,1.1109655809708603,0.024910758557509682
10.606,10.606,True,-0.02252044677734375,1.13587633952837,1.2,-0.08907135487953988,-0.06894752368769119,0.05855316162109375,0.9978625978951694,0.08527941889131233,0.5396162103182903,2.215679351691897,0.6298057238034418,True,,camera_link,odom,0.01,0.004,1.11092864512046,1.11092864512046,0.024947694407909893
10.64,10.64,True,-0.02279500961303711,1.1343216008480614,1.2,-0.08902338824493783,-0.06894752368769119,0.05855316162109375,0.9954982398871114,0.08385962124056746,0.5419583367664939,2.212413743580447,0.6304635111402467,True,,camera_link,odom,0.01,0.003,1.1109766117550621,1.1109766117550621,0.023344989092999313
10.676,10.676,True,-0.022768783569335937,1.1337458202227217,1.2,-0.08895671775825753,-0.0705993853530913,0.05926702499389649,0.9931089458983269,0.0824171904588185,0.5443147404821665,2.2091336781405753,0.6311105707615813,True,,camera_link,odom,0.01,0.01,1.1110432822417424,1.1110432822417424,0.02270253798097932
10.707,10.707,True,-0.022704029083251955,1.1335551038128255,1.2,-0.09038536316256796,-0.07122021796710204,0.05919883728027344,0.9918961405971883,0.0816820829463525,0.5454993990965994,2.2057393315253573,0.6317660063553593,True,,camera_link,odom,0.009,0.003,1.109614636837432,1.109614636837432,0.023940466975393537
10.74,10.74,True,-0.022571468353271486,1.1331618353963817,1.2,-0.09028578198343307,-0.07142996226487787,0.05903047561645508,0.9894589532129217,0.08019892974135878,0.5478639853379194,2.2024306011109824,0.632391251787035,True,,camera_link,odom,0.009,0.004,1.109714218016567,1.109714218016567,0.023447617379814822
10.771,10.771,True,-0.022570228576660155,1.1330886599423946,1.2,-0.0901876689574268,-0.07186248199512461,0.05868581771850587,0.9870143173792912,0.07870332227946174,0.5502183111880138,2.1991080928419655,0.6330057367015753,True,,camera_link,odom,0.009,0.011,1.1098123310425732,1.1098123310425732,0.023276328899821452
10.805,10.805,True,-0.02256460189819336,1.1327473804933557,1.2,-0.09164037000495862,-0.07194124939994803,0.0586825942993164,0.985788961088579,0.07795069153352116,0.5513919952998912,2.1956707309737187,0.6336275767541083,True,,camera_link,odom,0.008,0.002,1.1083596299950413,1.1083596299950413,0.02438775049831432
10.841,10.841,True,-0.022561359405517577,1.1325511186934734,1.2,-0.09155108338013673,-0.07230860001295282,0.05866796493530274,0.9833333100867172,0.07643643199214885,0.5537390064679882,2.1923209461052235,0.6342201825873284,True,,camera_link,odom,0.008,0.005,1.1084489166198632,1.1084489166198632,0.024102202073610135
10.87,10.87,True,-0.022539710998535155,1.1323389894179363,1.2,-0.09146359930842962,-0.07251985713925695,0.058659534454345706,0.9808713827540759,0.07491031837928978,0.5560855564391967,2.188958071466578,0.6348019967830564,True,,camera_link,odom,0.008,0.012,1.1085364006915703,1.1085364006915703,0.02380258872636598
10.903,10.903,True,-0.022637557983398438,1.1308725276726994,1.2,-0.09294325520883873,-0.07274954605344261,0.058603248596191405,0.9796380195117885,0.07414276719458185,0.5572581842614147,2.1854798425845785,0.6353901441331015,True,,camera_link,odom,0.007,0.001,1.1070567447911612,1.1070567447911612,0.023815782881538183
10.936,10.936,True,-0.022638797760009766,1.130858411683316,1.2,-0.09434677373522438,-0.07431885468067007,0.05885765075683594,0.9784036078113522,0.07337255547572186,0.5584302492250511,2.182091096768466,0.63595001777441,True,,camera_link,odom,0.007,0.014,1.1056532262647756,1.1056532262647756,0.025205185418540443
10.971,10.971,True,-0.022436237335205077,1.1299418932342644,1.2,-0.09271301505911111,-0.07433393647017435,0.05886087417602539,0.9746256692526647,0.07100294650757225,0.5619618049481958,2.1786899574473746,0.6364990703440413,True,,camera_link,odom,0.007,0.013,1.1072869849408888,1.1072869849408888,0.022654908293375575
