sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
0.0,1788897252.9552963,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897252.9751403,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897252.9952202,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.939,1788897253.015122,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.958,1788897253.0352576,FREEZE_BASE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.958,1788897253.0551624,FREEZE_BASE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.978,1788897253.0749688,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,nan,nan,nan,nan,nan,nan,nan,nan
0.991,1788897253.0952382,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,nan,nan,nan,nan,nan,nan,nan,nan
0.995,1788897253.1153226,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,nan,nan,nan,nan,nan,nan,nan,nan
1.015,1788897253.1360395,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3226573430021027e-16,2.2068436328099137e-27,nan,nan,nan,nan,nan,nan
1.024,1788897253.1552212,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3226573430021027e-16,2.2068436328099137e-27,-0.029999999998155835,-0.15955891799460642,0.271811527418014,-0.04469999999820818,-0.15501040674289243,0.27192791208836
1.031,1788897253.1752682,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3221733137268675e-16,2.205923844223983e-27,-0.029999999998177918,-0.1595589179998017,0.2718115273982932,-0.044699999998229635,-0.15501040674810124,0.27192791206924927
1.05,1788897253.1953635,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3218684419172297e-16,2.2053445040899764e-27,-0.029999999998177918,-0.1595589179998017,0.2718115273982932,-0.044699999998229635,-0.15501040674810124,0.27192791206924927
1.057,1788897253.2152283,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3218684419172297e-16,2.2053445040899764e-27,-0.029999999998177918,-0.1595589179998017,0.2718115273982932,-0.044699999998229635,-0.15501040674810124,0.27192791206924927
1.065,1788897253.2352462,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3218684419172297e-16,2.2053445040899764e-27,-0.029999999998177918,-0.1595589179998017,0.2718115273982932,-0.044699999998229635,-0.15501040674810124,0.27192791206924927
1.085,1788897253.2551441,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3216885771960526e-16,2.2050027117572048e-27,-0.02999999999820008,-0.15955891800499702,0.27181152737857234,-0.04469999999825116,-0.15501040675331013,0.2719279120501385
1.09,1788897253.2751393,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.321491143893757e-16,2.2046275343079895e-27,-0.02999999999820008,-0.15955891800499702,0.27181152737857234,-0.04469999999825116,-0.15501040675331013,0.2719279120501385
1.1,1788897253.2953017,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.321491143893757e-16,2.2046275343079895e-27,-0.02999999999820008,-0.15955891800499702,0.27181152737857234,-0.04469999999825116,-0.15501040675331013,0.2719279120501385
1.118,1788897253.3157618,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3213810563829123e-16,2.2044183378340807e-27,-0.02999999999820008,-0.15955891800499702,0.27181152737857234,-0.04469999999825116,-0.15501040675331013,0.2719279120501385
1.123,1788897253.3353827,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3213810563829123e-16,2.2044183378340807e-27,-0.029999999998200088,-0.15955891800492275,0.27181152737566905,-0.04469999999825116,-0.15501040675323893,0.27192791204735534
1.138,1788897253.355996,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.3212111467521345e-16,2.2040954629235252e-27,-0.029999999998222268,-0.1595589180101925,0.2718115273588516,-0.04469999999827271,-0.15501040675851907,0.2719279120310278
1.156,1788897253.3750021,FREEZE_BASE,-0.044000031743613235,-0.22501228144842694,0.1624999999099374,False,2.321083987671319e-16,2.2038538257879718e-27,-0.029999999998222268,-0.1595589180101925,0.2718115273588516,-0.04469999999827271,-0.15501040675851907,0.2719279120310278
