timestamp_s,elapsed_s,valid_detection,horizontal_error,estimated_distance_m,target_distance_m,distance_target_error_m,linear_command_mps,angular_command_radps,robot_x_m,robot_y_m,robot_yaw_rad,target_x_m,target_y_m,reference_valid,reference_failure,reference_frame,target_frame,target_sample_age_s,transform_age_s,reference_camera_range_m,ground_truth_camera_distance_m,estimation_error_m
1.01,1.01,True,-0.07399835586547851,1.9043544458036217,1.2,0.6843616582447722,0.0,0.0,-1.0717854090570437e-20,1.5831427871393637e-39,-1.3027412603297988e-19,2.10773094636505,0.07837756478962433,True,,camera_link,odom,0.007,0.009,1.8843616582447722,1.8843616582447722,0.01999278755884948
1.04,1.04,True,-0.07667675018310546,1.9018449006630158,1.2,0.688071725711533,0.0,0.0,-2.3842283009929906e-20,3.3842419089241615e-39,-1.4247189495750263e-19,2.111331781664535,0.081038576700398,True,,camera_link,odom,0.007,0.015,1.888071725711533,1.888071725711533,0.013773174951482892
1.075,1.075,True,-0.0790719985961914,1.905932590628133,1.2,0.6917774830005079,0.0,0.0,-2.503675329112243e-20,3.5547236881418006e-39,-1.5349360617363218e-19,2.1149250394876096,0.08369820969109525,True,,camera_link,odom,0.007,0.003,1.8917774830005079,1.8917774830005079,0.014155107627625174
1.11,1.11,True,-0.08094758987426758,1.9153691203140362,1.2,0.6955907426560588,0.0,0.0,-1.9654654198727596e-20,2.707362390463409e-39,-1.6091321119920512e-19,2.118619000151999,0.08643694757852187,True,,camera_link,odom,0.006,0.009,1.8955907426560588,1.8955907426560588,0.01977837765797741
1.175,1.175,True,-0.0859375,1.9174561226086884,1.2,0.7029779690175333,0.0,0.0,-4.8697540717208635e-20,7.456120434172425e-39,-1.664612846920017e-19,2.1257649261821467,0.09174881994813083,True,,camera_link,odom,0.006,0.003,1.9029779690175332,1.9029779690175332,0.014478153591155118
1.207,1.207,True,-0.08789615631103516,1.9279233496100687,1.2,0.7067752239002232,0.0,0.0,-5.846864884084629e-20,9.147018535823212e-39,-1.7352689828051483e-19,2.129432920925068,0.09448282477021576,True,,camera_link,odom,0.005,0.01,1.9067752239002231,1.9067752239002231,0.02114812570984559
1.243,1.243,True,-0.090625,1.923674124915733,1.2,0.7104550415553099,0.0,0.0,-5.876245662877544e-20,9.199823412968775e-39,-1.8621529949698088e-19,2.132984092997603,0.09713478610783949,True,,camera_link,odom,0.005,0.018,1.9104550415553099,1.9104550415553099,0.0132190833604231
1.275,1.275,True,-0.09277572631835937,1.930187026659281,1.2,0.7141289223840128,0.0,0.0,-6.360563504425515e-20,1.0104156049826884e-38,-1.872723248873977e-19,2.1365262138916448,0.09978509463871199,True,,camera_link,odom,0.005,0.005,1.9141289223840128,1.9141289223840128,0.016058104275268326
1.308,1.308,True,-0.09460420608520508,1.9356549611583649,1.2,0.717907642473558,0.0,0.0,-7.140228322845507e-20,1.158563562652723e-38,-1.9077361026972516e-19,2.140165950335783,0.1025139392127641,True,,camera_link,odom,0.004,0.011,1.917907642473558,1.917907642473558,0.017747318684806945
1.348,1.348,True,-0.09729251861572266,1.9354975451285463,1.2,0.7215686521299043,0.0,0.0,-8.071255509308477e-20,1.334869250285892e-38,-1.8984695324366703e-19,2.1436889536356505,0.10516075334871933,True,,camera_link,odom,0.004,0.019,1.9215686521299042,1.9215686521299042,0.013928892998642084
1.376,1.376,True,-0.09949522018432617,1.937141451227644,1.2,0.7252229210350933,0.0,0.0,-8.4166211095384e-20,1.4005377505844857e-38,-1.843924876196148e-19,2.147202177161581,0.10780577811126808,True,,camera_link,odom,0.004,0.005,1.9252229210350933,1.9252229210350933,0.011918530192550625
1.408,1.408,True,-0.10145654678344726,1.9471970681187636,1.2,0.7289805964350788,0.0,0.0,-9.062551800670057e-20,1.5176908838854615e-38,-2.0463305123264438e-19,2.1508113805901363,0.11052903606087452,True,,camera_link,odom,0.003,0.012,1.9289805964350788,1.9289805964350788,0.018216471683684787
1.441,1.441,True,-0.10399951934814453,1.9456406350565698,1.2,0.7326203689184587,0.0,0.0,-1.087206407856528e-19,1.917005081217854e-38,-2.279436026520174e-19,2.154304013354953,0.11317028943583737,True,,camera_link,odom,0.003,0.02,1.9326203689184587,1.9326203689184587,0.013020266138111136
1.472,1.472,True,-0.1062307357788086,1.9456375780712627,1.2,0.7362526036989858,0.0,0.0,-1.125702643596461e-19,2.0046845256366246e-38,-2.279517832987755e-19,2.157786143862429,0.11580961715032458,True,,camera_link,odom,0.003,0.007,1.9362526036989858,1.9362526036989858,0.009384974372276922
