sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
7.047,1788979580.3900146,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.1546473256773731,-0.09714426949919101,0.2757999999994428,-0.15556924065053707,-0.09596102278685412,0.27579999999944277,-6.0204088289493136e-05,3.578727461518027e-05
7.067,1788979580.4091864,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.15802875605030534,-0.09264103003746842,0.2757999999955116,-0.15890791875009214,-0.09142568113805577,0.2757999999955116,-6.0204088289493136e-05,3.578727461518027e-05
7.086,1788979580.4288793,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.15802875605030534,-0.09264103003746842,0.2757999999955116,-0.15890791875009214,-0.09142568113805577,0.2757999999955116,-6.0204088289493136e-05,3.578727461518027e-05
7.107,1788979580.4492764,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16083955830861277,-0.08862568505992885,0.27579999999999216,-0.16168060064469622,-0.08738365132893954,0.27579999999999216,-6.0204088289493136e-05,3.578727461518027e-05
7.126,1788979580.4684658,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16083955830861277,-0.08862568505992885,0.27579999999999216,-0.16168060064469622,-0.08738365132893954,0.27579999999999216,-6.0204088289493136e-05,3.578727461518027e-05
7.146,1788979580.4887278,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16083955830861277,-0.08862568505992885,0.27579999999999216,-0.16168060064469622,-0.08738365132893954,0.27579999999999216,-6.0204088289493136e-05,3.578727461518027e-05
7.166,1788979580.509035,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16354611423405682,-0.08610480911872664,0.2755732495882883,-0.16435875697487923,-0.08484401104774592,0.27557324958825413,-6.0204088289493136e-05,3.578727461518027e-05
7.186,1788979580.528763,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16354611423405682,-0.08610480911872664,0.2755732495882883,-0.16435875697487923,-0.08484401104774592,0.27557324958825413,-6.0204088289493136e-05,3.578727461518027e-05
7.205,1788979580.5490806,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16559705873256192,-0.08685843144309696,0.27443499263232524,-0.16640595719886,-0.08559522786836304,0.2744349926324437,-6.0204088289493136e-05,3.578727461518027e-05
7.225,1788979580.568823,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16559705873256192,-0.08685843144309696,0.27443499263232524,-0.16640595719886,-0.08559522786836304,0.2744349926324437,-6.0204088289493136e-05,3.578727461518027e-05
7.245,1788979580.5891786,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16559705873256192,-0.08685843144309696,0.27443499263232524,-0.16640595719886,-0.08559522786836304,0.2744349926324437,-6.0204088289493136e-05,3.578727461518027e-05
7.265,1788979580.6086547,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16750489664327944,-0.08852643583894731,0.27376241827112174,-0.1683166966891557,-0.08726509501049712,0.2737624182709165,-6.0204088289493136e-05,3.578727461518027e-05
7.285,1788979580.6285493,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16750489664327944,-0.08852643583894731,0.27376241827112174,-0.1683166966891557,-0.08726509501049712,0.2737624182709165,-6.0204088289493136e-05,3.578727461518027e-05
7.306,1788979580.6491103,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16952870114119756,-0.08939387364020945,0.2723925025097546,-0.17033771386868268,-0.08813074324046165,0.2723925025100359,-6.0204088289493136e-05,3.578727461518027e-05
7.325,1788979580.6688988,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16952870114119756,-0.08939387364020945,0.2723925025097546,-0.17033771386868268,-0.08813074324046165,0.2723925025100359,-6.0204088289493136e-05,3.578727461518027e-05
7.345,1788979580.689286,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.16952870114119756,-0.08939387364020945,0.2723925025097546,-0.17033771386868268,-0.08813074324046165,0.2723925025100359,-6.0204088289493136e-05,3.578727461518027e-05
7.365,1788979580.7084947,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.17141084471521556,-0.09102234239825166,0.27159373725641855,-0.17222253143411156,-0.08976092863965861,0.27159373725606173,-6.0204088289493136e-05,3.578727461518027e-05
7.386,1788979580.7291465,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.17141084471521556,-0.09102234239825166,0.27159373725641855,-0.17222253143411156,-0.08976092863965861,0.27159373725606173,-6.0204088289493136e-05,3.578727461518027e-05
7.404,1788979580.748563,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.17338819374169023,-0.09188303791505005,0.2701156554032958,-0.17419731408308564,-0.09061997644657747,0.2701156554037196,-6.0204088289493136e-05,3.578727461518027e-05
7.425,1788979580.7687452,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.17338819374169023,-0.09188303791505005,0.2701156554032958,-0.17419731408308564,-0.09061997644657747,0.2701156554037196,-6.0204088289493136e-05,3.578727461518027e-05
7.445,1788979580.788859,PREGRASP,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.17338819374169023,-0.09188303791505005,0.2701156554032958,-0.17419731408308564,-0.09061997644657747,0.2701156554037196,-6.0204088289493136e-05,3.578727461518027e-05
