sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
17.491,1788898097.6908906,VERIFY_GRASP,-0.04179350479031837,-0.22568371355012162,0.16252899653489786,False,-1.8038645199552355e-13,-6.335248778843863e-25,-0.02395209247998772,-0.228134783951272,0.1629167712762385,-0.03876670512139781,-0.22400666434241245,0.1634443893008747
17.51,1788898097.7112362,VERIFY_GRASP,-0.04179353202664082,-0.22568375103368954,0.1625289706290004,False,-1.8026224439079875e-13,-6.330982772380203e-25,-0.02395209247998772,-0.228134783951272,0.1629167712762385,-0.03876670512139781,-0.22400666434241245,0.1634443893008747
17.524,1788898097.731103,VERIFY_GRASP,-0.04179345097738267,-0.2256837284608434,0.16252897418943393,False,-1.8013813497275145e-13,-6.326720731665935e-25,-0.02395196881942659,-0.22813471408559968,0.16291664317721868,-0.038766582846551954,-0.22400660217590193,0.16344428253161858
17.524,1788898097.7509518,VERIFY_GRASP,-0.04179345097738267,-0.2256837284608434,0.16252897418943393,False,-1.8013813497275145e-13,-6.326720731665935e-25,-0.02395196881942659,-0.22813471408559968,0.16291664317721868,-0.038766582846551954,-0.22400660217590193,0.16344428253161858
17.529,1788898097.7713013,VERIFY_GRASP,-0.04179345097738267,-0.2256837284608434,0.16252897418943393,False,-1.8013813497275145e-13,-6.326720731665935e-25,-0.02395196881942659,-0.22813471408559968,0.16291664317721868,-0.038766582846551954,-0.22400660217590193,0.16344428253161858
17.548,1788898097.791619,VERIFY_GRASP,-0.041793442506305234,-0.22568374918261885,0.1625289554688735,False,-1.8001409770745205e-13,-6.322461761678701e-25,-0.02395196881942659,-0.22813471408559968,0.16291664317721868,-0.038766582846551954,-0.22400660217590193,0.16344428253161858
17.557,1788898097.8107934,VERIFY_GRASP,-0.041793514464960976,-0.22568378760461216,0.16252893712562919,False,-1.8001409770745205e-13,-6.322461761678701e-25,-0.02395196881942659,-0.22813471408559968,0.16291664317721868,-0.038766582846551954,-0.22400660217590193,0.16344428253161858
17.557,1788898097.8342144,VERIFY_GRASP,-0.041793514464960976,-0.22568378760461216,0.16252893712562919,False,-1.8001409770745205e-13,-6.322461761678701e-25,-0.02395196881942659,-0.22813471408559968,0.16291664317721868,-0.038766582846551954,-0.22400660217590193,0.16344428253161858
17.564,1788898097.8512735,VERIFY_GRASP,-0.041793514464960976,-0.22568378760461216,0.16252893712562919,False,-1.798901498150239e-13,-6.318206454317332e-25,-0.02395196881942659,-0.22813471408559968,0.16291664317721868,-0.038766582846551954,-0.22400660217590193,0.16344428253161858
17.58,1788898097.870627,VERIFY_GRASP,-0.04179346065990994,-0.22568380251513182,0.16252891478243198,False,-1.7976631449373236e-13,-6.313955604081986e-25,-0.02395209284363077,-0.2281347697543814,0.16291653782956894,-0.03876670547101565,-0.22400665068594058,0.1634441604762628
