sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg
0.0,1788979444.1238792,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf
1.399,1788979444.143699,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf
1.418,1788979444.1641443,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf
1.439,1788979444.1843777,IDLE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.578727461518027e-05
1.459,1788979444.2045493,IDLE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.578727461518027e-05
1.479,1788979444.2246945,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,nan,nan,nan,nan,nan,nan,-6.0204088289493136e-05,3.578727461518027e-05
1.498,1788979444.2441673,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,nan,nan,nan,nan,nan,nan,-6.0204088289493136e-05,3.578727461518027e-05
1.518,1788979444.2638285,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,nan,nan,nan,nan,nan,nan,-6.0204088289493136e-05,3.578727461518027e-05
1.538,1788979444.2842407,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,nan,nan,nan,nan,nan,nan,-6.0204088289493136e-05,3.578727461518027e-05
1.559,1788979444.304193,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.030021611411710915,-0.15959481009094573,0.2718115271892528,-0.0315216114089925,-0.15959471978479967,0.271811527189253,-6.0204088289493136e-05,3.578727461518027e-05
1.579,1788979444.3247163,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.030021611411710915,-0.15959481009094573,0.2718115271892528,-0.0315216114089925,-0.15959471978479967,0.271811527189253,-6.0204088289493136e-05,3.578727461518027e-05
1.598,1788979444.343699,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.030021611411710915,-0.15959481009094573,0.2718115271892528,-0.0315216114089925,-0.15959471978479967,0.271811527189253,-6.0204088289493136e-05,3.578727461518027e-05
1.618,1788979444.3640013,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.030021561547287575,-0.15876660090919384,0.2745293185270812,-0.03152156154456919,-0.1587665106030747,0.27452931852708107,-6.0204088289493136e-05,3.578727461518027e-05
1.638,1788979444.384008,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.030021561547287575,-0.15876660090919384,0.2745293185270812,-0.03152156154456919,-0.1587665106030747,0.27452931852708107,-6.0204088289493136e-05,3.578727461518027e-05
1.658,1788979444.4039686,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.03002154457882834,-0.1584846968775885,0.27517181979004257,-0.031521544576109936,-0.15848460657143804,0.2751718197900426,-6.0204088289493136e-05,3.578727461518027e-05
1.677,1788979444.4238713,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.03002154457882834,-0.1584846968775885,0.27517181979004257,-0.031521544576109936,-0.15848460657143804,0.2751718197900426,-6.0204088289493136e-05,3.578727461518027e-05
1.698,1788979444.4438562,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.03002154457882834,-0.1584846968775885,0.27517181979004257,-0.031521544576109936,-0.15848460657143804,0.2751718197900426,-6.0204088289493136e-05,3.578727461518027e-05
1.719,1788979444.464473,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.030021511287465916,-0.15793178323890653,0.27587575519319646,-0.0315215112847475,-0.15793169293279113,0.27587575519319646,-6.0204088289493136e-05,3.578727461518027e-05
1.739,1788979444.484208,FREEZE_BASE,-0.04400003158963231,-0.22501227234258475,0.1625000000301287,False,-1.200536544982489e-05,-3.7698448454293554e-05,-0.030021511287465916,-0.15793178323890653,0.27587575519319646,-0.0315215112847475,-0.15793169293279113,0.27587575519319646,-6.0204088289493136e-05,3.578727461518027e-05
