sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
0.0,1788897568.8686016,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897568.8895795,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.925,1788897568.9084573,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.925,1788897568.9284785,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.947,1788897568.9484472,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.958,1788897568.9685588,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.967,1788897568.9886897,IDLE,-0.044000027712374545,-0.2250120694063309,0.16249936600058865,False,nan,nan,nan,nan,nan,nan,nan,nan
0.986,1788897569.009491,IDLE,-0.044000027712374545,-0.2250120694063309,0.16249936600058865,False,nan,nan,nan,nan,nan,nan,nan,nan
0.991,1788897569.0286758,IDLE,-0.044000027712374545,-0.2250120694063309,0.16249936600058865,False,nan,nan,nan,nan,nan,nan,nan,nan
0.999,1788897569.0482183,IDLE,-0.044000027712374545,-0.2250120694063309,0.16249936600058865,False,nan,nan,nan,nan,nan,nan,nan,nan
1.015,1788897569.0685058,IDLE,-0.044000027712374545,-0.2250120694063309,0.16249936600058865,False,nan,nan,nan,nan,nan,nan,nan,nan
1.024,1788897569.0886333,IDLE,-0.04400002442512006,-0.22501190236096621,0.16249998484864206,False,nan,nan,nan,nan,nan,nan,nan,nan
1.039,1788897569.1090238,IDLE,-0.04400003242681547,-0.22501231516598086,0.16249999998569714,False,nan,nan,nan,nan,nan,nan,nan,nan
1.057,1788897569.1284907,IDLE,-0.044000028812068326,-0.22501213124864156,0.16249999789963554,False,nan,nan,nan,nan,nan,nan,nan,nan
1.057,1788897569.1484818,IDLE,-0.044000028812068326,-0.22501213124864156,0.16249999789963554,False,nan,nan,nan,nan,nan,nan,nan,nan
1.074,1788897569.1683924,IDLE,-0.044000022997033504,-0.2250118395137427,0.16249998170841418,False,nan,nan,nan,nan,nan,nan,nan,nan
1.09,1788897569.1883793,IDLE,-0.04400002386339607,-0.22501188360712288,0.1624999865038953,False,nan,nan,nan,nan,nan,nan,nan,nan
