sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
0.0,1788897024.0194418,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788897024.03948,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.958,1788897024.059409,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.966,1788897024.0794406,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.984,1788897024.0995684,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.991,1788897024.1193666,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.999,1788897024.1393294,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
1.017,1788897024.1594963,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
1.024,1788897024.179334,IDLE,-0.044000027712374545,-0.2250120694063309,0.16249936600058865,False,nan,nan,nan,nan,nan,nan,nan,nan
1.024,1788897024.1995385,IDLE,-0.04400002442512006,-0.22501190236096621,0.16249998484864206,False,nan,nan,nan,nan,nan,nan,nan,nan
1.046,1788897024.2194118,IDLE,-0.04400003234649585,-0.22501231084658296,0.16249999974049853,False,nan,nan,nan,nan,nan,nan,nan,nan
1.057,1788897024.2394664,IDLE,-0.044000028812068326,-0.22501213124864156,0.16249999789963554,False,nan,nan,nan,nan,nan,nan,nan,nan
1.057,1788897024.2594745,IDLE,-0.044000028812068326,-0.22501213124864156,0.16249999789963554,False,nan,nan,nan,nan,nan,nan,nan,nan
1.077,1788897024.279921,IDLE,-0.044000022997033504,-0.2250118395137427,0.16249998170841418,False,nan,nan,nan,nan,nan,nan,nan,nan
1.09,1788897024.2993186,IDLE,-0.04400002386339607,-0.22501188360712288,0.1624999865038953,False,nan,nan,nan,nan,nan,nan,nan,nan
1.09,1788897024.3193915,IDLE,-0.04400002386339607,-0.22501188360712288,0.1624999865038953,False,nan,nan,nan,nan,nan,nan,nan,nan
1.109,1788897024.3394995,IDLE,-0.0440000270577253,-0.2250120438386618,0.16249998492479167,False,nan,nan,nan,nan,nan,nan,nan,nan
1.123,1788897024.3592944,IDLE,-0.044000028538359374,-0.22501211822265926,0.1624999974924141,False,nan,nan,nan,nan,nan,nan,nan,nan
1.13,1788897024.3795633,IDLE,-0.044000028538359374,-0.22501211822265926,0.1624999974924141,False,nan,nan,nan,nan,nan,nan,nan,nan
1.148,1788897024.3993056,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.156,1788897024.4220665,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.167,1788897024.4401362,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.187,1788897024.4599864,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.189,1788897024.479626,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.205,1788897024.499463,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.222,1788897024.5194697,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.222,1788897024.5394444,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.226,1788897024.5595698,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.247,1788897024.5794976,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.255,1788897024.5994756,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.264,1788897024.6194496,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
1.28,1788897024.6399918,IDLE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,nan,nan,nan,nan,nan,nan,nan,nan
