sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m
0.0,1788896951.86228,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.0,1788896951.882522,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.982,1788896951.903034,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
0.991,1788896951.922321,IDLE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
1.001,1788896951.9421616,FREEZE_BASE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
1.021,1788896951.9624221,FREEZE_BASE,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan
1.024,1788896951.9824896,FREEZE_BASE,-0.04400002442512006,-0.22501190236096621,0.16249998484864206,False,nan,nan,nan,nan,nan,nan,nan,nan
1.042,1788896952.0020854,FREEZE_BASE,-0.04400003234649585,-0.22501231084658296,0.16249999974049853,False,nan,nan,nan,nan,nan,nan,nan,nan
1.057,1788896952.022154,FREEZE_BASE,-0.044000028812068326,-0.22501213124864156,0.16249999789963554,False,2.3218684419172297e-16,2.2053445040899764e-27,nan,nan,nan,nan,nan,nan
1.064,1788896952.0427885,FREEZE_BASE,-0.044000036867261526,-0.22501253585039135,0.16249999096864187,False,2.3218684419172297e-16,2.2053445040899764e-27,nan,nan,nan,nan,nan,nan
1.084,1788896952.062376,FREEZE_BASE,-0.044000041638829306,-0.22501277583921445,0.1624999740508762,False,2.3216885771960526e-16,2.2050027117572048e-27,-0.02999999999820008,-0.15955891800499702,0.27181152737857234,-0.04469999999825116,-0.15501040675331013,0.2719279120501385
1.09,1788896952.0822802,FREEZE_BASE,-0.04400002386339607,-0.22501188360712288,0.1624999865038953,False,2.321491143893757e-16,2.2046275343079895e-27,-0.02999999999820008,-0.15955891800499702,0.27181152737857234,-0.04469999999825116,-0.15501040675331013,0.2719279120501385
1.107,1788896952.1022031,FREEZE_BASE,-0.0440000270577253,-0.2250120438386618,0.16249998492479167,False,2.321491143893757e-16,2.2046275343079895e-27,-0.02999999999820008,-0.15955891800499702,0.27181152737857234,-0.04469999999825116,-0.15501040675331013,0.2719279120501385
1.123,1788896952.12221,FREEZE_BASE,-0.044000028538359374,-0.22501211822265926,0.1624999974924141,False,2.3213810563829123e-16,2.2044183378340807e-27,-0.029999999998200088,-0.15955891800492275,0.27181152737566905,-0.04469999999825116,-0.15501040675323893,0.27192791204735534
1.123,1788896952.1424482,FREEZE_BASE,-0.044000028538359374,-0.22501211822265926,0.1624999974924141,False,2.3213810563829123e-16,2.2044183378340807e-27,-0.029999999998200088,-0.15955891800492275,0.27181152737566905,-0.04469999999825116,-0.15501040675323893,0.27192791204735534
1.145,1788896952.1623223,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.3212111467521345e-16,2.2040954629235252e-27,-0.029999999998222268,-0.1595589180101925,0.2718115273588516,-0.04469999999827271,-0.15501040675851907,0.2719279120310278
1.156,1788896952.1822102,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.321083987671319e-16,2.2038538257879718e-27,-0.029999999998222268,-0.1595589180101925,0.2718115273588516,-0.04469999999827271,-0.15501040675851907,0.2719279120310278
1.16,1788896952.2024736,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.321083987671319e-16,2.2038538257879718e-27,-0.029999999998222268,-0.1595589180101925,0.2718115273588516,-0.04469999999827271,-0.15501040675851907,0.2719279120310278
1.181,1788896952.2229486,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.3210095385000547e-16,2.2037123480509283e-27,-0.029999999996157475,-0.15906427753435887,0.2739854581711677,-0.04469999999626754,-0.1545145534276241,0.2740355635537163
1.189,1788896952.2422783,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.3210095385000547e-16,2.2037123480509283e-27,-0.029999999996157475,-0.15906427753435887,0.2739854581711677,-0.04469999999626754,-0.1545145534276241,0.2740355635537163
1.194,1788896952.262187,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.320840562002113e-16,2.2033912179114648e-27,-0.029999999996157475,-0.15906427753435887,0.2739854581711677,-0.04469999999626754,-0.1545145534276241,0.2740355635537163
1.212,1788896952.282366,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.32089958935617e-16,2.2035025498284633e-27,-0.029999999996157475,-0.15906427753435887,0.2739854581711677,-0.04469999999626754,-0.1545145534276241,0.2740355635537163
1.222,1788896952.305908,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.32089958935617e-16,2.2035025498284633e-27,-0.02999999999615252,-0.15933536651507363,0.27369247500796223,-0.04469999999626256,-0.15478578368439502,0.2737540872109727
1.234,1788896952.322261,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.321022704396207e-16,2.203736504578825e-27,-0.02999999999871304,-0.15940302573201878,0.27361902876306543,-0.044699999998749525,-0.15485348276736516,0.27368351761248855
1.251,1788896952.3423011,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.2903554969950186e-16,2.145460530796322e-27,-0.02999999999871304,-0.15940302573201878,0.27361902876306543,-0.044699999998749525,-0.15485348276736516,0.27368351761248855
1.255,1788896952.3624089,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.2903554969950186e-16,2.145460530796322e-27,-0.02999999999871304,-0.15940302573201878,0.27361902876306543,-0.044699999998749525,-0.15485348276736516,0.27368351761248855
1.268,1788896952.3824625,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.2903554969950186e-16,2.145460530796322e-27,-0.02999999999871304,-0.15940302573201878,0.27361902876306543,-0.044699999998749525,-0.15485348276736516,0.27368351761248855
1.288,1788896952.4024718,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.320869427374317e-16,2.2034419223873257e-27,-0.0299999999958331,-0.15839208763571938,0.2750794272097181,-0.04469999999595287,-0.15384212625801305,0.27509817441907125
1.288,1788896952.4226964,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.320869427374317e-16,2.2034419223873257e-27,-0.0299999999958331,-0.15839208763571938,0.2750794272097181,-0.04469999999595287,-0.15384212625801305,0.27509817441907125
1.308,1788896952.4421608,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.3208154278687847e-16,2.203339305956891e-27,-0.0299999999958331,-0.15839208763571938,0.2750794272097181,-0.04469999999595287,-0.15384212625801305,0.27509817441907125
1.321,1788896952.462208,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.3208810449220524e-16,2.2034639965679722e-27,-0.02999999999583896,-0.1581192612162888,0.2756633164330517,-0.04469999999595872,-0.1535692640971756,0.27566843625142623
1.331,1788896952.4823353,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.3208982277716453e-16,2.203496648434924e-27,-0.029999999998357237,-0.15805069066390953,0.27580908911907476,-0.04469999999840454,-0.15350069098650498,0.2758108020777534
1.351,1788896952.5023663,FREEZE_BASE,-0.04400003169929563,-0.22501227696260426,0.1625000005578615,False,2.3208982277716453e-16,2.203496648434924e-27,-0.029999999998357237,-0.15805069066390953,0.27580908911907476,-0.04469999999840454,-0.15350069098650498,0.2758108020777534
