sim_time_s,wall_time_s,state,object_x_m,object_y_m,object_z_m,attached,base_x_m,base_y_m,tool_x_m,tool_y_m,tool_z_m,grasp_x_m,grasp_y_m,grasp_z_m,base_yaw_rad,object_tilt_deg,m1_rad,m2_rad,m3_rad,m4_rad,m5_rad,m6_rad
17.117,1788982552.4524767,LIFT,-0.04368585546109385,-0.2257988349158818,0.17821900343768113,False,-3.9497269131892875e-15,1.7661586289576624e-29,-0.042684238813627075,-0.22586348999106842,0.17804096578178125,-0.04418187902973591,-0.22577938420593116,0.17804096578185089,nan,0.026277442463259616,-0.056116488606130874,1.2873644092977587,-0.3255737743806646,-4.9016050447770854e-11,-0.961267376920217,0.03844955008201171
17.133,1788982552.4727802,LIFT,-0.04368993563794692,-0.2257880876917637,0.17873213149748546,False,-3.951015444743979e-15,1.7664644790261046e-29,-0.042684238813627075,-0.22586348999106842,0.17804096578178125,-0.04418187902973591,-0.22577938420593116,0.17804096578185089,nan,0.026276763857197773,-0.05613716800454264,1.2828370924108645,-0.32537208263140294,-4.838673113310936e-11,-0.956941771112612,0.03844946610955198
17.145,1788982552.4926183,LIFT,-0.043690610812766664,-0.22578343915475382,0.17907064612874132,False,-3.951015444743979e-15,1.7664644790261046e-29,-0.042684238813627075,-0.22586348999106842,0.17804096578178125,-0.04418187902973591,-0.22577938420593116,0.17804096578185089,nan,0.03348157372368708,-0.05614130388653815,1.2808887482022346,-0.3253317438718098,-5.557356103742385e-11,-0.9560766497249765,0.03844942426214239
17.154,1788982553.5553246,LIFT,-0.04369349824985605,-0.22577647555374547,0.17919389181249917,False,-3.950935146774555e-15,1.766432100115234e-29,-0.04269529931896018,-0.22583520117400727,0.17919047347250416,-0.04419293483674112,-0.2257510117692047,0.17919047347256267,nan,0.026276217974794756,-0.056155779463112766,1.278762507211647,-0.3251905600596681,-4.781006352218114e-11,-0.9530487258867404,0.038449382860118
17.17,1788982553.5734184,LIFT,-0.04369731037703947,-0.22576097777590282,0.1797418754109609,False,-3.955431607233454e-15,1.7674828521575783e-29,-0.04269529931896018,-0.22583520117400727,0.17919047347250416,-0.04419293483674112,-0.2257510117692047,0.17919047347256267,nan,0.017414107067678306,-0.05617645886153793,1.2740805032728684,-0.3249888683219052,-4.716638267641017e-11,-0.9487231200826922,0.038449299986607795
17.188,1788982553.592666,LIFT,-0.0436986885542267,-0.2257521759457491,0.18009659990394253,False,-3.955431607233454e-15,1.7674828521575783e-29,-0.04269529931896018,-0.22583520117400727,0.17919047347250416,-0.04419293483674112,-0.2257510117692047,0.17919047347256267,nan,0.02047944528370097,-0.05618473062327561,1.271608340602348,-0.32490819115538844,-5.455721783467131e-11,-0.9469928775098471,0.03844925918711115
17.206,1788982553.6131449,LIFT,-0.043702328245819475,-0.2257336281774971,0.18060386536450443,False,-3.958807319218985e-15,1.768281269242855e-29,-0.04270242876037138,-0.2258020381546846,0.18031849708216463,-0.04420006093427807,-0.22571778928715802,0.18031849708222272,nan,0.01906151667152805,-0.05620541002171868,1.2671057754812614,-0.32470649938967133,-5.4051520404144306e-11,-0.9426672716947334,0.038449180243098444
17.222,1788982553.632187,LIFT,-0.04370583896933425,-0.22571280061226057,0.18111327846841424,False,-3.960707426483509e-15,1.7687299939775765e-29,-0.04270412566186321,-0.2257922357396054,0.1806004449379122,-0.04420175699943214,-0.22570797200641307,0.1806004449379778,nan,0.018212570183286574,-0.05622608942016175,1.2625932786506748,-0.3245048076260461,-5.3538047323495e-11,-0.9383416658803806,0.038449104885446124
17.23,1788982553.652634,LIFT,-0.04370583896933425,-0.22571280061226057,0.18111327846841424,False,-3.962325853498539e-15,1.7691117962179266e-29,-0.04270412566186321,-0.2257922357396054,0.1806004449379122,-0.04420175699943214,-0.22570797200641307,0.1806004449379778,nan,0.018212570183286574,-0.05622608942016175,1.2625932786506748,-0.3245048076260461,-5.3538047323495e-11,-0.9383416658803806,0.038449104885446124
17.249,1788982553.6724224,LIFT,-0.043708885926657406,-0.22569206735680114,0.1815746733436743,False,-3.962325853498539e-15,1.7691117962179266e-29,-0.04270412566186321,-0.2257922357396054,0.1806004449379122,-0.04420175699943214,-0.22570797200641307,0.1806004449379778,nan,0.018212543567688973,-0.056244700878763224,1.2585186934559873,-0.32432328504093044,-5.307351883976921e-11,-0.9344486206481154,0.038449033014136
17.265,1788982553.6924226,LIFT,-0.04371214821824915,-0.22566685542299691,0.18208893573784404,False,-3.9683957478960775e-15,1.7705496419821735e-29,-0.042713450733924976,-0.22573325483549267,0.18186431753525212,-0.04421107736434717,-0.22564890748313202,0.1818643175353059,nan,0.018646787771353174,-0.05626538027721969,1.2539837988724876,-0.324121593292126,-5.253375595364032e-11,-0.9301230148385444,0.03844896283562368
17.281,1788982553.7133875,LIFT,-0.04371527332684069,-0.22563922597269073,0.182608921563877,False,-3.969677383083787e-15,1.7708507139529987e-29,-0.042713450733924976,-0.22573325483549267,0.18186431753525212,-0.04421107736434717,-0.22564890748313202,0.1818643175353059,nan,0.020564177168170984,-0.05628605967567811,1.2494230167424218,-0.3239199015444795,-5.199381069572241e-11,-0.9257974090293069,0.03844889410369402
17.294,1788982553.73236,LIFT,-0.04371729347443105,-0.22562523061212958,0.18278251377626573,False,-3.9639965904288464e-15,1.7695033426840711e-29,-0.042713450733924976,-0.22573325483549267,0.18186431753525212,-0.04421107736434717,-0.22564890748313202,0.1818643175353059,nan,0.013354093500305595,-0.05629846731222279,1.2472985339726663,-0.3237988869792857,-4.3649923138790354e-11,-0.9232020458071896,0.0384488610636216
17.299,1788982553.7526398,LIFT,-0.04371729347443105,-0.22562523061212958,0.18278251377626573,False,-3.9639965904288464e-15,1.7695033426840711e-29,-0.042713450733924976,-0.22573325483549267,0.18186431753525212,-0.04421107736434717,-0.22564890748313202,0.1818643175353059,nan,0.013354093500305595,-0.05629846731222279,1.2472985339726663,-0.3237988869792857,-4.3649923138790354e-11,-0.9232020458071896,0.0384488610636216
17.317,1788982553.7722194,LIFT,-0.043720187765746224,-0.22559353689693173,0.18332712097087017,False,-3.964477165120956e-15,1.7695922206102993e-29,-0.04272070669191263,-0.22566259942289696,0.18318781108256524,-0.044218329134283745,-0.22557817774258723,0.18318781108262655,nan,0.005145101319214571,-0.05631914671066125,1.2426278827259818,-0.3235971952425806,-4.3031751637261316e-11,-0.918876440002946,0.0384487946178685
17.334,1788982553.7923036,LIFT,-0.043722943971727914,-0.22555941710961394,0.18387190202159667,False,-3.971016027235403e-15,1.771129663663617e-29,-0.04272070669191263,-0.22566259942289696,0.18318781108256524,-0.044218329134283745,-0.22557817774258723,0.18318781108262655,nan,0.003169920246593706,-0.05633982610910377,1.237955742213456,-0.3233955035015386,-4.2437138857690536e-11,-0.9145508341969174,0.03844872954796625
